,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2722318172454834,0.0,5.511821508407593,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8226900991821819,0.8226900991821819,0.0,4
1,0.23131299018859863,0.0,4.430711030960083,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8287225739311422,0.8287225739311422,0.0,1
2,0.22436285018920898,0.0,6.377669334411621,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8104704506611496,0.8104704506611496,0.0,12
3,0.19229531288146973,0.0,5.2479846477508545,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8210583250698639,0.8210583250698639,0.0,5
4,0.2540132999420166,0.0,6.979648113250732,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8200261210274271,0.8200261210274271,0.0,6
5,0.22416305541992188,0.0,5.949204921722412,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8267413370668534,0.8267413370668534,0.0,2
6,0.21817731857299805,0.0,7.413943767547607,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8120649651972157,0.8120649651972157,0.0,10
7,0.19432759284973145,0.0,6.1783082485198975,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8179301723368158,0.8179301723368158,0.0,7
8,0.22416305541992188,0.0,7.447668790817261,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8160112359550562,0.8160112359550562,0.0,9
9,0.19538116455078125,0.0,6.7028419971466064,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8248746591608761,0.8248746591608761,0.0,3
10,0.2498471736907959,0.0,7.590099573135376,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8104971882531465,0.8104971882531465,0.0,11
11,0.16428852081298828,0.0,6.740697622299194,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8177841264172842,0.8177841264172842,0.0,8
