,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.20641064643859863,0.0,165.75231075286865,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8053421787709497,0.8053421787709497,0.0,5
1,0.17404603958129883,0.0,146.58734774589539,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8174320687559684,0.8174320687559684,0.0,1
2,0.16299724578857422,0.0,169.30866527557373,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7920145190562613,0.7920145190562613,0.0,12
3,0.10584139823913574,0.0,145.53104901313782,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8061344158773117,0.8061344158773117,0.0,4
4,0.11128544807434082,0.0,171.6042561531067,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8001404371105065,0.8001404371105065,0.0,9
5,0.08731389045715332,0.0,146.04579091072083,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8116501447495394,0.8116501447495394,0.0,2
6,0.10338187217712402,0.0,160.86735916137695,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7949317038102086,0.7949317038102086,0.0,10
7,0.08376598358154297,0.0,168.39580750465393,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8043711931207452,0.8043711931207452,0.0,6
8,0.10368180274963379,0.0,170.19240808486938,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8009884387962227,0.8009884387962227,0.0,7
9,0.201798677444458,0.0,147.06876754760742,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8087393181217514,0.8087393181217514,0.0,3
10,0.11328577995300293,0.0,171.3782832622528,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7934225896306945,0.7934225896306945,0.0,11
11,0.09645438194274902,0.0,170.1094512939453,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8009304822403149,0.8009304822403149,0.0,8
