,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.16039466857910156,0.0,127.37692999839783,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",,,,-2147483648
1,0.13207364082336426,0.0,125.0900239944458,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8224347826086957,0.8224347826086957,0.0,-2147483648
2,0.15773701667785645,0.0,127.38298392295837,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",,,,-2147483648
3,0.11355161666870117,0.0,123.68695664405823,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8149084017687935,0.8149084017687935,0.0,-2147483648
4,0.09349346160888672,0.0,131.26534700393677,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8146984376363795,0.8146984376363795,0.0,-2147483648
5,0.08749127388000488,0.0,123.82171821594238,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8193045458526759,0.8193045458526759,0.0,-2147483648
6,0.12615966796875,0.0,139.04556703567505,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8065784769395781,0.8065784769395781,0.0,-2147483648
7,0.06849503517150879,0.0,140.09712839126587,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8110236220472441,0.8110236220472441,0.0,-2147483648
8,0.11779332160949707,0.0,128.29117345809937,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8131694468832308,0.8131694468832308,0.0,-2147483648
9,0.08842873573303223,0.0,138.8753137588501,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8175336678109322,0.8175336678109322,0.0,-2147483648
10,0.11287260055541992,0.0,135.3595507144928,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8056101482937288,0.8056101482937288,0.0,-2147483648
11,0.10278439521789551,0.0,125.25626277923584,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8101288475304224,0.8101288475304224,0.0,-2147483648
