,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1812121868133545,0.0,0.8371593952178955,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8403245296046952,0.8403245296046952,0.0,3
1,0.18221259117126465,0.0,0.777454137802124,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8450098856700765,0.8450098856700765,0.0,2
2,0.17910456657409668,0.0,1.1812396049499512,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8314407381121363,0.8314407381121363,0.0,11
3,0.2140188217163086,0.0,1.0565168857574463,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.839652728561304,0.839652728561304,0.0,6
4,0.22412800788879395,0.0,1.2974302768707275,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8378940076203671,0.8378940076203671,0.0,7
5,0.20389819145202637,0.0,1.1215252876281738,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8474166234663901,0.8474166234663901,0.0,1
6,0.21101951599121094,0.0,1.4048395156860352,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.834371982796454,0.834371982796454,0.0,10
7,0.22406363487243652,0.0,1.226745843887329,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8402668070914515,0.8402668070914515,0.0,4
8,0.20700621604919434,0.0,1.4698090553283691,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8358002250497707,0.8358002250497707,0.0,8
9,0.2080070972442627,0.0,1.259951114654541,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.839726383236644,0.839726383236644,0.0,5
10,0.21912693977355957,0.0,1.4886891841888428,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8299009727455965,0.8299009727455965,0.0,12
11,0.22406363487243652,0.0,1.3740363121032715,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8347932725998599,0.8347932725998599,0.0,9
