,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.005003213882446289,0.0,0.0029959678649902344,0.0,{},0.8507462686567163,0.8507462686567163,0.0,1
