,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.009998559951782227,0.0,0.0029993057250976562,0.0,{},0.8455342126228201,0.8455342126228201,0.0,1
