,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.008476495742797852,0.0,0.0029997825622558594,0.0,{},0.8436698221711051,0.8436698221711051,0.0,1
