,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,2.91534423828125,0.0,0.2778503894805908,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9602921040620721,0.9602921040620721,0.0,5
1,5.6953980922698975,0.0,1.5803277492523193,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9474399637516993,0.9474399637516993,0.0,18
2,2.6757781505584717,0.0,0.21054387092590332,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.9602921040620721,0.9602921040620721,0.0,5
3,4.187487840652466,0.0,0.8929998874664307,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9584185412406272,0.9584185412406272,0.0,16
4,2.9402265548706055,0.0,0.2560288906097412,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.9602921040620721,0.9602921040620721,0.0,5
5,3.625380277633667,0.0,0.8183770179748535,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9598540145985401,0.9598540145985401,0.0,13
6,3.0272560119628906,0.0,0.19788479804992676,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9598715890850723,0.9598715890850723,0.0,10
7,4.197537183761597,0.0,0.8909499645233154,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9584185412406272,0.9584185412406272,0.0,16
8,2.745943069458008,0.0,0.1694011688232422,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.9598715890850723,0.9598715890850723,0.0,10
9,3.3966782093048096,0.0,0.857879638671875,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9602194787379973,0.9602194787379973,0.0,8
10,2.9653520584106445,0.0,0.2032163143157959,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9598715890850723,0.9598715890850723,0.0,10
11,3.4188127517700195,0.0,0.6877894401550293,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9595058339052849,0.9595058339052849,0.0,14
12,3.8778557777404785,0.0,0.2317821979522705,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.9607347876004592,0.9607347876004592,0.0,1
13,3.504220724105835,0.0,0.8042662143707275,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9606767261088249,0.9606767261088249,0.0,4
14,3.757154941558838,0.0,0.17653489112854004,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.9607347876004592,0.9607347876004592,0.0,1
15,1.6789562702178955,0.0,0.43082523345947266,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9601100412654746,0.9601100412654746,0.0,9
16,1.7377080917358398,0.0,0.09083962440490723,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.9607347876004592,0.9607347876004592,0.0,1
17,1.9969875812530518,0.0,0.38823437690734863,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9593235831809871,0.9593235831809871,0.0,15
