,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,3.710247755050659,0.0,0.23183035850524902,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9602921040620721,0.9602921040620721,0.0,9
1,6.975555896759033,0.0,1.7089362144470215,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9476546566961251,0.9476546566961251,0.0,18
2,3.942078113555908,0.0,0.2728719711303711,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.9602921040620721,0.9602921040620721,0.0,9
3,5.444607973098755,0.0,0.9697763919830322,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9586363636363635,0.9586363636363635,0.0,15
4,3.857205629348755,0.0,0.2538135051727295,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.9602921040620721,0.9602921040620721,0.0,9
5,4.583493232727051,0.0,0.8871829509735107,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9591976293594711,0.9591976293594711,0.0,13
6,3.6024107933044434,0.0,0.19579100608825684,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9603483841393535,0.9603483841393535,0.0,6
7,5.213018417358398,0.0,0.9192018508911133,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9586363636363635,0.9586363636363635,0.0,15
8,3.5953218936920166,0.0,0.1769123077392578,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.9603483841393535,0.9603483841393535,0.0,6
9,4.498779058456421,0.0,0.8598268032073975,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9604752113319626,0.9604752113319626,0.0,4
10,3.8562064170837402,0.0,0.19766020774841309,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9603483841393535,0.9603483841393535,0.0,6
11,4.391427040100098,0.0,0.6976954936981201,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9588477366255145,0.9588477366255145,0.0,14
12,5.152090549468994,0.0,0.14786481857299805,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.9605142332415061,0.9605142332415061,0.0,1
13,4.639237403869629,0.0,0.819265604019165,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9604390578550194,0.9604390578550194,0.0,5
14,5.1274847984313965,0.0,0.1388707160949707,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.9605142332415061,0.9605142332415061,0.0,1
15,1.8455662727355957,0.0,0.4794881343841553,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.959651535992664,0.959651535992664,0.0,12
16,2.134456157684326,0.0,0.11525797843933105,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.9605142332415061,0.9605142332415061,0.0,1
17,2.2516565322875977,0.0,0.4307243824005127,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9585907115076642,0.9585907115076642,0.0,17
