,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,1.5481460094451904,0.0,0.058001041412353516,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9613026009727215,0.9613026009727215,0.0,1
1,3.0631468296051025,0.0,0.09899735450744629,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9602536997885835,0.9602536997885835,0.0,4
2,5.692144155502319,0.0,0.19484829902648926,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9600507292327204,0.9600507292327204,0.0,6
3,8.328431844711304,0.0,0.2669992446899414,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9600338337914993,0.9600338337914993,0.0,8
4,10.732433080673218,0.0,0.34799933433532715,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9602200592467204,0.9602200592467204,0.0,5
5,13.05743145942688,0.0,0.43199992179870605,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.96045675618524,0.96045675618524,0.0,2
6,1.7021472454071045,0.0,0.05799722671508789,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.959864807773553,0.959864807773553,0.0,9
7,3.222147226333618,0.0,0.09699821472167969,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9600507292327204,0.9600507292327204,0.0,6
8,6.301992654800415,0.0,0.1770012378692627,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9602704987320373,0.9602704987320373,0.0,3
9,8.455429315567017,0.0,0.25999951362609863,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9596279856267174,0.9596279856267174,0.0,11
10,11.08043122291565,0.0,0.3399982452392578,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9589852008456659,0.9589852008456659,0.0,12
11,13.3184232711792,0.0,0.42827677726745605,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9598138747884941,0.9598138747884941,0.0,10
