,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.011997699737548828,0.0,0.0030012130737304688,0.0,{},0.8564356435643564,0.8564356435643564,0.0,1
