,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.01000666618347168,0.0,0.003990650177001953,0.0,{},0.854133474951319,0.854133474951319,0.0,1
