n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.015000343322753906,0.0,0.003000020980834961,0.0,{},0.8591138232953037,0.8591138232953037,0.0,1
25,0.013998985290527344,0.0,0.003000020980834961,0.0,{},0.8580782162449124,0.8580782162449124,0.0,1
24,0.012998104095458984,0.0,0.0040013790130615234,0.0,{},0.8576229218252566,0.8576229218252566,0.0,1
23,0.01199793815612793,0.0,0.004001140594482422,0.0,{},0.8573197700132684,0.8573197700132684,0.0,1
22,0.012222051620483398,0.0,0.003999948501586914,0.0,{},0.8567892503536068,0.8567892503536068,0.0,1
21,0.011997699737548828,0.0,0.0030012130737304688,0.0,{},0.8564356435643564,0.8564356435643564,0.0,1
20,0.010998010635375977,0.0,0.0040018558502197266,0.0,{},0.8560063643595862,0.8560063643595862,0.0,1
19,0.011000394821166992,0.0,0.0029997825622558594,0.0,{},0.8551980198019802,0.8551980198019802,0.0,1
18,0.010000944137573242,0.0,0.003998994827270508,0.0,{},0.85484298982751,0.85484298982751,0.0,1
17,0.01000666618347168,0.0,0.003990650177001953,0.0,{},0.854133474951319,0.854133474951319,0.0,1
16,0.00899815559387207,0.0,0.0030014514923095703,0.0,{},0.8536779676020184,0.8536779676020184,0.0,1
15,0.008998394012451172,0.0,0.0040051937103271484,0.0,{},0.853271938368901,0.853271938368901,0.0,1
14,0.008998394012451172,0.0,0.003000020980834961,0.0,{},0.853271938368901,0.853271938368901,0.0,1
13,0.009000778198242188,0.0,0.002999544143676758,0.0,{},0.8530948375099618,0.8530948375099618,0.0,1
12,0.007999897003173828,0.0,0.004000186920166016,0.0,{},0.8528422171064283,0.8528422171064283,0.0,1
11,0.008001565933227539,0.0,0.00299835205078125,0.0,{},0.8524096385542169,0.8524096385542169,0.0,1
10,0.008008956909179688,0.0,0.0029997825622558594,0.0,{},0.852334130569581,0.852334130569581,0.0,1
9,0.007999897003173828,0.0,0.003000020980834961,0.0,{},0.8523079649153893,0.8523079649153893,0.0,1
8,0.0069997310638427734,0.0,0.0029990673065185547,0.0,{},0.8517763799060867,0.8517763799060867,0.0,1
7,0.006999015808105469,0.0,0.0029997825622558594,0.0,{},0.8515763372298972,0.8515763372298972,0.0,1
6,0.006032228469848633,0.0,0.002998828887939453,0.0,{},0.851655160205346,0.851655160205346,0.0,1
5,0.0069997310638427734,0.0,0.003000497817993164,0.0,{},0.8504160028323596,0.8504160028323596,0.0,1
4,0.005999088287353516,0.0,0.002998828887939453,0.0,{},0.8497299211901178,0.8497299211901178,0.0,1
3,0.007033586502075195,0.0,0.002998828887939453,0.0,{},0.8494995128000709,0.8494995128000709,0.0,1
2,0.004999876022338867,0.0,0.003000020980834961,0.0,{},0.8593511126210294,0.8593511126210294,0.0,1
1,0.004000186920166016,0.0,0.003000020980834961,0.0,{},0.0,0.0,0.0,1
