,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,150.9248435497284,0.0,4.600183725357056,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8905588667184935,0.8905588667184935,0.0,13
1,203.64898300170898,0.0,71.78082132339478,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8230249954387886,0.8230249954387886,0.0,18
2,151.23710417747498,0.0,4.674773454666138,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8905588667184935,0.8905588667184935,0.0,13
3,177.27492094039917,0.0,14.403491735458374,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8830988361994095,0.8830988361994095,0.0,16
4,151.31206941604614,0.0,4.633954048156738,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8905588667184935,0.8905588667184935,0.0,13
5,153.08425307273865,0.0,48.04060387611389,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8915187376725838,0.8915187376725838,0.0,6
6,139.11967658996582,0.0,3.809429407119751,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.891306224639558,0.891306224639558,0.0,7
7,176.90289163589478,0.0,54.00258755683899,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8830378866875217,0.8830378866875217,0.0,17
8,139.32584738731384,0.0,3.893097400665283,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.891306224639558,0.891306224639558,0.0,7
9,151.03895831108093,0.0,14.940892696380615,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8917011019283746,0.8917011019283746,0.0,4
10,139.4847013950348,0.0,3.7801592350006104,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.891306224639558,0.891306224639558,0.0,7
11,134.82395315170288,0.0,47.5490026473999,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8945621649221344,0.8945621649221344,0.0,2
12,171.6972632408142,0.0,3.1273422241210938,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8911523521795425,0.8911523521795425,0.0,10
13,152.93062138557434,0.0,47.50064253807068,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.891535076365519,0.891535076365519,0.0,5
14,171.4986801147461,0.0,3.2362375259399414,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8911523521795425,0.8911523521795425,0.0,10
15,58.915369510650635,0.0,36.49190545082092,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8941680960548886,0.8941680960548886,0.0,3
16,66.5498218536377,0.0,2.361771583557129,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8911523521795425,0.8911523521795425,0.0,10
17,74.81648778915405,0.0,32.497949838638306,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8953478518769595,0.8953478518769595,0.0,1
