,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,158.5452117919922,0.0,5.05653715133667,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8907127429805616,0.8907127429805616,0.0,13
1,218.82123804092407,0.0,18.879446268081665,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8230249954387886,0.8230249954387886,0.0,18
2,158.66622018814087,0.0,5.19209361076355,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8907127429805616,0.8907127429805616,0.0,13
3,188.42534136772156,0.0,13.829313516616821,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8827106863596872,0.8827106863596872,0.0,16
4,158.5442111492157,0.0,5.0283424854278564,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8907127429805616,0.8907127429805616,0.0,13
5,164.8900215625763,0.0,14.060977697372437,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8910432395332876,0.8910432395332876,0.0,12
6,148.50021743774414,0.0,4.4680774211883545,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8911335578002244,0.8911335578002244,0.0,9
7,188.79662489891052,0.0,13.37057113647461,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8826903023983316,0.8826903023983316,0.0,17
8,148.63309359550476,0.0,4.553980827331543,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8911335578002244,0.8911335578002244,0.0,9
9,159.96601057052612,0.0,14.572144269943237,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8919686666092795,0.8919686666092795,0.0,4
10,149.06858587265015,0.0,4.3858723640441895,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8911335578002244,0.8911335578002244,0.0,9
11,147.23458123207092,0.0,13.81209421157837,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8948621980265397,0.8948621980265397,0.0,1
12,186.97248220443726,0.0,3.1221628189086914,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8911523521795425,0.8911523521795425,0.0,6
13,165.68665099143982,0.0,13.723863363265991,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.891439420089748,0.891439420089748,0.0,5
14,187.42745733261108,0.0,3.121321439743042,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8911523521795425,0.8911523521795425,0.0,6
15,62.628217697143555,0.0,9.605147361755371,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8941095772957216,0.8941095772957216,0.0,3
16,79.85075497627258,0.0,2.5588738918304443,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8911523521795425,0.8911523521795425,0.0,6
17,86.16040539741516,0.0,7.937267780303955,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8943530608784127,0.8943530608784127,0.0,2
