,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,6.140801191329956,0.0,0.20991039276123047,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8874636565760219,0.8874636565760219,0.0,12
1,11.929742336273193,0.0,0.3639647960662842,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8893820416524412,0.8893820416524412,0.0,11
2,21.742431163787842,0.0,0.6964247226715088,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.889572124007174,0.889572124007174,0.0,9
3,30.890905380249023,0.0,0.9409747123718262,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.889798703514159,0.889798703514159,0.0,8
4,39.98899555206299,0.0,1.1875815391540527,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8899701237729406,0.8899701237729406,0.0,7
5,48.51910328865051,0.0,1.4964590072631836,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.889419795221843,0.889419795221843,0.0,10
6,6.53118371963501,0.0,0.19455313682556152,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8913377754997437,0.8913377754997437,0.0,1
7,12.513566255569458,0.0,0.340207576751709,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8906329977819484,0.8906329977819484,0.0,4
8,23.49486494064331,0.0,0.6258575916290283,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8911245630488533,0.8911245630488533,0.0,2
9,33.44282078742981,0.0,0.8788859844207764,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8910857337651271,0.8910857337651271,0.0,3
10,42.19740700721741,0.0,1.2686173915863037,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8904599659284497,0.8904599659284497,0.0,6
11,51.67682909965515,0.0,1.4163179397583008,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8905171679304762,0.8905171679304762,0.0,5
