,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.060988426208496094,0.0,4.863376617431641,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9117842140172452,0.9117842140172452,0.0,12
1,0.06833410263061523,0.0,4.423034191131592,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.930601454064772,0.930601454064772,0.0,6
2,0.01100611686706543,0.0,4.746371507644653,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9155814997754829,0.9155814997754829,0.0,11
3,0.008006572723388672,0.0,4.459375381469727,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9357920462119529,0.9357920462119529,0.0,2
4,0.009009122848510742,0.0,4.932372570037842,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9215469613259667,0.9215469613259667,0.0,7
5,0.010013103485107422,0.0,4.426363468170166,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.936375603334796,0.936375603334796,0.0,1
6,0.00901031494140625,0.0,4.770363807678223,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9195912927587738,0.9195912927587738,0.0,8
7,0.02900409698486328,0.0,4.467374086380005,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9330079858030169,0.9330079858030169,0.0,4
8,0.03600049018859863,0.0,4.886375904083252,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.918479455064821,0.918479455064821,0.0,9
9,0.0350193977355957,0.0,4.524362087249756,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9356828193832599,0.9356828193832599,0.0,3
10,0.010001182556152344,0.0,4.678387880325317,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9170170391679575,0.9170170391679575,0.0,10
11,0.008006095886230469,0.0,4.502373695373535,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9327731092436975,0.9327731092436975,0.0,5
