,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.08100056648254395,0.0,0.25699615478515625,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9377483443708609,0.9377483443708609,0.0,7
1,0.063995361328125,0.0,0.1990032196044922,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9462555066079296,0.9462555066079296,0.0,1
2,0.05099606513977051,0.0,0.31800103187561035,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9321468298109009,0.9321468298109009,0.0,12
3,0.07500171661376953,0.0,0.2639937400817871,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9427937915742794,0.9427937915742794,0.0,6
4,0.07299923896789551,0.0,0.3309969902038574,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9356750823271132,0.9356750823271132,0.0,8
5,0.07499814033508301,0.0,0.27900028228759766,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9458452093839069,0.9458452093839069,0.0,2
6,0.06499648094177246,0.0,0.3300011157989502,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9348404255319149,0.9348404255319149,0.0,9
7,0.07599306106567383,0.0,0.31600093841552734,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9439293598233995,0.9439293598233995,0.0,4
8,0.07700085639953613,0.0,0.3469972610473633,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9342134213421341,0.9342134213421341,0.0,10
9,0.07599306106567383,0.0,0.3080005645751953,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9442982456140351,0.9442982456140351,0.0,3
10,0.05999588966369629,0.0,0.38100528717041016,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9326562155001105,0.9326562155001105,0.0,11
11,0.07499814033508301,0.0,0.3060007095336914,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9428886438809261,0.9428886438809261,0.0,5
