,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,1.623913049697876,0.0,0.06396269798278809,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9584536769606754,0.9584536769606754,0.0,12
1,2.99151611328125,0.0,0.08793020248413086,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9591474245115453,0.9591474245115453,0.0,11
2,5.641036510467529,0.0,0.20324039459228516,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9593784683684795,0.9593784683684795,0.0,8
3,8.028909921646118,0.0,0.2711958885192871,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9593604263824117,0.9593604263824117,0.0,9
4,10.34610104560852,0.0,0.35067105293273926,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9593423683625861,0.9593423683625861,0.0,10
5,12.514830589294434,0.0,0.4602069854736328,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.959804574727959,0.959804574727959,0.0,7
6,1.687875747680664,0.0,0.06021857261657715,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.96,0.96,0.0,6
7,3.1659433841705322,0.0,0.10992693901062012,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9602487230735066,0.9602487230735066,0.0,4
8,5.90317702293396,0.0,0.17572569847106934,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.960266370699223,0.960266370699223,0.0,3
9,8.387033462524414,0.0,0.2627284526824951,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.960497114957834,0.960497114957834,0.0,1
10,11.076968431472778,0.0,0.3470323085784912,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.960497114957834,0.960497114957834,0.0,1
11,13.224979162216187,0.0,0.4315164089202881,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9600355239786856,0.9600355239786856,0.0,5
