,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,1.5754547119140625,0.0,0.0390009880065918,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9657003761894224,0.9657003761894224,0.0,10
1,3.157565116882324,0.0,0.11363053321838379,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9659442724458205,0.9659442724458205,0.0,6
2,5.733669996261597,0.0,0.20601773262023926,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9657609896178485,0.9657609896178485,0.0,9
3,8.224735021591187,0.0,0.2704732418060303,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9664162615996464,0.9664162615996464,0.0,2
4,10.58933162689209,0.0,0.34590959548950195,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9664014146772767,0.9664014146772767,0.0,3
5,13.13280725479126,0.0,0.43102121353149414,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9664310954063604,0.9664310954063604,0.0,1
6,1.650299310684204,0.0,0.04988574981689453,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9655629139072847,0.9655629139072847,0.0,11
7,3.277240753173828,0.0,0.10557365417480469,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9657912160670933,0.9657912160670933,0.0,7
8,5.828820466995239,0.0,0.16279911994934082,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9659743703049051,0.9659743703049051,0.0,5
9,8.330500364303589,0.0,0.272475004196167,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9659893992932862,0.9659893992932862,0.0,4
10,10.892377614974976,0.0,0.33568620681762695,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9657761095164495,0.9657761095164495,0.0,8
11,13.522006273269653,0.0,0.4368712902069092,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.965334510929565,0.965334510929565,0.0,12
