,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,1.1390013694763184,0.0,0.05200004577636719,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9642460581834332,0.9642460581834332,0.0,9
1,2.1919965744018555,0.0,0.10299897193908691,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9633577614923384,0.9633577614923384,0.0,11
2,4.219995498657227,0.0,0.16499972343444824,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9631274988893824,0.9631274988893824,0.0,12
3,6.072444677352905,0.0,0.24999713897705078,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9635879218472468,0.9635879218472468,0.0,10
4,7.917434930801392,0.0,0.33299946784973145,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9642619311875693,0.9642619311875693,0.0,8
5,9.770236730575562,0.0,0.45024943351745605,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9644917887261429,0.9644917887261429,0.0,7
6,1.177995204925537,0.0,0.05199909210205078,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9649356413670661,0.9649356413670661,0.0,5
7,2.294994831085205,0.0,0.08700084686279297,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9647215442644775,0.9647215442644775,0.0,6
8,4.254995346069336,0.0,0.16899871826171875,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9651652984246728,0.9651652984246728,0.0,4
9,6.223438739776611,0.0,0.2630043029785156,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9656090525848681,0.9656090525848681,0.0,1
10,8.025438785552979,0.0,0.3210015296936035,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9653794940079894,0.9653794940079894,0.0,3
11,9.814359664916992,0.0,0.4101228713989258,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9653948535936112,0.9653948535936112,0.0,2
