,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,4.686385154724121,0.0,0.19400739669799805,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8974772785186445,0.8974772785186445,0.0,4
1,9.104386329650879,0.0,0.367999792098999,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8960774325012735,0.8960774325012735,0.0,12
2,16.408782482147217,0.0,0.6590018272399902,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8965107394515663,0.8965107394515663,0.0,9
3,24.004782915115356,0.0,0.8589990139007568,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8961127143099643,0.8961127143099643,0.0,11
4,30.783384799957275,0.0,1.1089978218078613,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8964170487349296,0.8964170487349296,0.0,10
5,37.325382471084595,0.0,1.366241693496704,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8970550793516083,0.8970550793516083,0.0,6
6,5.264388084411621,0.0,0.18399763107299805,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8970376029199558,0.8970376029199558,0.0,7
7,10.03138518333435,0.0,0.3430001735687256,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8973119647248368,0.8973119647248368,0.0,5
8,18.468783140182495,0.0,0.6099960803985596,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8975402883799831,0.8975402883799831,0.0,1
9,25.986775636672974,0.0,0.8300025463104248,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8975163177078919,0.8975163177078919,0.0,2
10,32.91934895515442,0.0,1.0590009689331055,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8968031883320614,0.8968031883320614,0.0,8
11,39.58761763572693,0.0,1.3190011978149414,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8974989402289105,0.8974989402289105,0.0,3
