n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,1.9310202598571777,0.0,0.06133389472961426,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9595735228787207,0.9595735228787207,0.0,12
26,3.6839234828948975,0.0,0.10913491249084473,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9606579239831072,0.9606579239831072,0.0,8
26,6.928128480911255,0.0,0.22426319122314453,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9612989323843417,0.9612989323843417,0.0,3
26,9.728354454040527,0.0,0.276094913482666,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9608714984437527,0.9608714984437527,0.0,5
26,12.470455169677734,0.0,0.3499624729156494,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9608714984437527,0.9608714984437527,0.0,5
26,15.087063312530518,0.0,0.43997645378112793,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9606579239831072,0.9606579239831072,0.0,8
26,1.9893505573272705,0.0,0.05597639083862305,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.961316140506892,0.961316140506892,0.0,1
26,3.8146164417266846,0.0,0.10417699813842773,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9608888888888889,0.9608888888888889,0.0,4
26,7.3057568073272705,0.0,0.19974374771118164,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9604620168813861,0.9604620168813861,0.0,10
26,10.169840812683105,0.0,0.260800838470459,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9604444444444443,0.9604444444444443,0.0,11
26,12.948606729507446,0.0,0.3397493362426758,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9608714984437527,0.9608714984437527,0.0,5
26,15.668705940246582,0.0,0.42574048042297363,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.961316140506892,0.961316140506892,0.0,1
25,1.853224754333496,0.0,0.05682682991027832,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9603739982190561,0.9603739982190561,0.0,11
25,3.619387626647949,0.0,0.11324691772460938,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9610678531701892,0.9610678531701892,0.0,9
25,6.688138246536255,0.0,0.20621347427368164,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9615127919911012,0.9615127919911012,0.0,3
25,9.918400287628174,0.0,0.29871511459350586,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9610851678897043,0.9610851678897043,0.0,5
25,12.511112451553345,0.0,0.36217594146728516,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9615299088281077,0.9615299088281077,0.0,2
25,15.300458431243896,0.0,0.4300072193145752,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9619746497665109,0.9619746497665109,0.0,1
25,1.9824202060699463,0.0,0.054457664489746094,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9599822143174743,0.9599822143174743,0.0,12
25,3.8561084270477295,0.0,0.11173462867736816,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.960622914349277,0.960622914349277,0.0,10
25,7.192110061645508,0.0,0.20202422142028809,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9612989323843417,0.9612989323843417,0.0,4
25,10.148114442825317,0.0,0.336000919342041,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9610851678897043,0.9610851678897043,0.0,5
25,12.98145842552185,0.0,0.3390004634857178,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9610851678897043,0.9610851678897043,0.0,5
25,15.716458797454834,0.0,0.4251589775085449,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9610851678897043,0.9610851678897043,0.0,5
24,1.612828254699707,0.0,0.06200218200683594,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9582407818747224,0.9582407818747224,0.0,12
24,3.064980983734131,0.0,0.11500000953674316,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9587217043941412,0.9587217043941412,0.0,11
24,6.079982757568359,0.0,0.22499752044677734,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9593784683684795,0.9593784683684795,0.0,8
24,8.401541471481323,0.0,0.2820005416870117,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9593604263824117,0.9593604263824117,0.0,9
24,10.579541683197021,0.0,0.3670036792755127,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9589162780368643,0.9589162780368643,0.0,10
24,12.824389457702637,0.0,0.45200157165527344,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.959804574727959,0.959804574727959,0.0,7
24,1.7738306522369385,0.0,0.0619964599609375,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.96,0.96,0.0,6
24,3.387981653213501,0.0,0.10200023651123047,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9602487230735066,0.9602487230735066,0.0,5
24,6.128981590270996,0.0,0.1940004825592041,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.960266370699223,0.960266370699223,0.0,3
24,8.97154426574707,0.0,0.26599907875061035,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9602840026625251,0.9602840026625251,0.0,2
24,11.093547582626343,0.0,0.34699440002441406,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.960497114957834,0.960497114957834,0.0,1
24,13.501821279525757,0.0,0.439985990524292,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.960266370699223,0.960266370699223,0.0,3
23,1.6604804992675781,0.0,0.06300520896911621,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9604092526690392,0.9604092526690392,0.0,9
23,3.2136762142181396,0.0,0.11800360679626465,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9606579239831072,0.9606579239831072,0.0,7
23,5.82884955406189,0.0,0.20600223541259766,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9600177698800533,0.9600177698800533,0.0,10
23,8.464849472045898,0.0,0.28100085258483887,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9604795737122557,0.9604795737122557,0.0,8
23,10.610964298248291,0.0,0.35399913787841797,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9611370197646014,0.9611370197646014,0.0,1
23,13.212239027023315,0.0,0.44753384590148926,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9611197511664074,0.9611197511664074,0.0,3
23,1.7234857082366943,0.0,0.059999942779541016,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9600177698800533,0.9600177698800533,0.0,10
23,3.3136789798736572,0.0,0.09499859809875488,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9607103218645949,0.9607103218645949,0.0,6
23,6.368852376937866,0.0,0.18799901008605957,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9593423683625861,0.9593423683625861,0.0,12
23,8.798836469650269,0.0,0.26199936866760254,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9609062638827188,0.9609062638827188,0.0,5
23,11.274119138717651,0.0,0.34911251068115234,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9609236234458259,0.9609236234458259,0.0,4
23,13.81675672531128,0.0,0.4284372329711914,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9611370197646014,0.9611370197646014,0.0,1
22,1.6536221504211426,0.0,0.060999155044555664,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9604268563806136,0.9604268563806136,0.0,9
22,3.1926229000091553,0.0,0.10700368881225586,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9617777777777778,0.9617777777777778,0.0,1
22,6.077038288116455,0.0,0.19699811935424805,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9600177698800533,0.9600177698800533,0.0,11
22,8.431166648864746,0.0,0.2949981689453125,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9595555555555554,0.9595555555555554,0.0,12
22,10.928037166595459,0.0,0.35300159454345703,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9602133807512779,0.9602133807512779,0.0,10
22,13.01803708076477,0.0,0.4330003261566162,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9604444444444443,0.9604444444444443,0.0,8
22,1.760622262954712,0.0,0.04900383949279785,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9612989323843417,0.9612989323843417,0.0,5
22,3.3737568855285645,0.0,0.10799789428710938,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9613333333333333,0.9613333333333333,0.0,3
22,6.2960357666015625,0.0,0.1770007610321045,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9615470104467658,0.9615470104467658,0.0,2
22,8.86316466331482,0.0,0.2590014934539795,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9613333333333333,0.9613333333333333,0.0,3
22,11.345037460327148,0.0,0.3429996967315674,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9608714984437527,0.9608714984437527,0.0,7
22,13.670039653778076,0.0,0.4242544174194336,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9608888888888889,0.9608888888888889,0.0,6
21,1.6441164016723633,0.0,0.06100606918334961,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9617607825700311,0.9617607825700311,0.0,1
21,3.1591176986694336,0.0,0.10599994659423828,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9615299088281077,0.9615299088281077,0.0,5
21,5.96611762046814,0.0,0.1900017261505127,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9615470104467658,0.9615470104467658,0.0,2
21,8.550116300582886,0.0,0.267000675201416,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9611024672149366,0.9611024672149366,0.0,6
21,10.758116483688354,0.0,0.34800004959106445,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9615470104467658,0.9615470104467658,0.0,2
21,13.029120445251465,0.0,0.43399643898010254,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9615470104467658,0.9615470104467658,0.0,2
21,1.734118938446045,0.0,0.05199933052062988,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9604620168813861,0.9604620168813861,0.0,11
21,3.2861173152923584,0.0,0.09799885749816895,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9602133807512779,0.9602133807512779,0.0,12
21,6.1081178188323975,0.0,0.18999934196472168,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9606579239831072,0.9606579239831072,0.0,10
21,8.851110696792603,0.0,0.25699901580810547,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9608714984437527,0.9608714984437527,0.0,8
21,11.206109762191772,0.0,0.3429999351501465,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9608714984437527,0.9608714984437527,0.0,8
21,13.597110271453857,0.0,0.42436742782592773,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9610678531701892,0.9610678531701892,0.0,7
20,1.6512248516082764,0.0,0.06000375747680664,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9612817089452604,0.9612817089452604,0.0,7
20,3.257228374481201,0.0,0.11299633979797363,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9615127919911012,0.9615127919911012,0.0,3
20,5.917225122451782,0.0,0.19700241088867188,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9610678531701892,0.9610678531701892,0.0,8
20,8.307344913482666,0.0,0.2629997730255127,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9615299088281077,0.9615299088281077,0.0,2
20,11.255345344543457,0.0,0.34099912643432617,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9615127919911012,0.9615127919911012,0.0,3
20,13.818344354629517,0.0,0.42600035667419434,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9615127919911012,0.9615127919911012,0.0,3
20,1.7182247638702393,0.0,0.05500006675720215,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9608714984437527,0.9608714984437527,0.0,11
20,3.238224983215332,0.0,0.09900116920471191,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9608888888888889,0.9608888888888889,0.0,9
20,6.137224912643433,0.0,0.1770005226135254,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9613333333333333,0.9613333333333333,0.0,6
20,8.846344232559204,0.0,0.2539989948272705,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9615640968673628,0.9615640968673628,0.0,1
20,11.292339086532593,0.0,0.3359992504119873,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9608888888888889,0.9608888888888889,0.0,9
20,13.655338048934937,0.0,0.42799997329711914,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9602310597644969,0.9602310597644969,0.0,12
19,1.671168327331543,0.0,0.05999755859375,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9615299088281077,0.9615299088281077,0.0,11
19,3.154165029525757,0.0,0.10300421714782715,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9617437722419929,0.9617437722419929,0.0,10
19,5.924330949783325,0.0,0.2140049934387207,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9617777777777778,0.9617777777777778,0.0,9
19,8.777496099472046,0.0,0.3229997158050537,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9624193907049143,0.9624193907049143,0.0,2
19,11.279911041259766,0.0,0.35399866104125977,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9619577308120134,0.9619577308120134,0.0,7
19,13.442212343215942,0.0,0.435516357421875,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9619577308120134,0.9619577308120134,0.0,7
19,1.7371671199798584,0.0,0.057997941970825195,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9613333333333333,0.9613333333333333,0.0,12
19,3.3291666507720947,0.0,0.09999918937683105,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9619915536785952,0.9619915536785952,0.0,4
19,6.109331369400024,0.0,0.18200016021728516,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9622054246331703,0.9622054246331703,0.0,3
19,8.818498611450195,0.0,0.2689988613128662,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9619746497665109,0.9619746497665109,0.0,5
19,11.188906908035278,0.0,0.3559999465942383,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9619746497665109,0.9619746497665109,0.0,5
19,13.873720645904541,0.0,0.4211151599884033,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9624360969104245,0.9624360969104245,0.0,1
18,1.6015872955322266,0.0,0.05900216102600098,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9610851678897043,0.9610851678897043,0.0,12
18,3.004586935043335,0.0,0.09100008010864258,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9615299088281077,0.9615299088281077,0.0,6
18,5.756587505340576,0.0,0.1940000057220459,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9615299088281077,0.9615299088281077,0.0,6
18,8.066758394241333,0.0,0.2630002498626709,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9615127919911012,0.9615127919911012,0.0,9
18,10.684758424758911,0.0,0.3960001468658447,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9617437722419929,0.9617437722419929,0.0,3
18,13.031758308410645,0.0,0.4290001392364502,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9619407967950144,0.9619407967950144,0.0,2
18,1.6865906715393066,0.0,0.05599641799926758,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9615299088281077,0.9615299088281077,0.0,6
18,3.2335872650146484,0.0,0.09300374984741211,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9621717846016911,0.9621717846016911,0.0,1
