,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.008002996444702148,0.0,5.680145978927612,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.900271985494107,0.900271985494107,0.0,12
1,0.007002592086791992,0.0,4.613126039505005,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9218573046432615,0.9218573046432615,0.0,6
2,0.009005546569824219,0.0,5.836134910583496,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9039129428108358,0.9039129428108358,0.0,11
3,0.009998321533203125,0.0,4.627155542373657,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.922970797884571,0.922970797884571,0.0,3
4,0.009998321533203125,0.0,5.826135635375977,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9075249320036265,0.9075249320036265,0.0,8
5,0.009001016616821289,0.0,4.689148426055908,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9264539488572073,0.9264539488572073,0.0,1
6,0.009005546569824219,0.0,5.810134649276733,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.905971173644475,0.905971173644475,0.0,10
7,0.008009195327758789,0.0,4.610130548477173,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9227614490772386,0.9227614490772386,0.0,4
8,0.009015083312988281,0.0,5.774127006530762,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9067392784206942,0.9067392784206942,0.0,9
9,0.009998321533203125,0.0,4.750153541564941,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9250283125707813,0.9250283125707813,0.0,2
10,0.008009195327758789,0.0,5.838125705718994,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9079248740265689,0.9079248740265689,0.0,7
11,0.009001016616821289,0.0,4.736149072647095,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9220631674619405,0.9220631674619405,0.0,5
