n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.00700831413269043,0.0,5.93933892250061,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8951429868361326,0.8951429868361326,0.0,12
26,0.008999109268188477,0.0,4.656863689422607,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9220661531490711,0.9220661531490711,0.0,4
26,0.007992267608642578,0.0,5.855344533920288,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9005793742757822,0.9005793742757822,0.0,11
26,0.0070002079010009766,0.0,4.661855697631836,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9224752703013573,0.9224752703013573,0.0,3
26,0.006988048553466797,0.0,5.929347991943359,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9051392347747341,0.9051392347747341,0.0,8
26,0.008004188537597656,0.0,4.709864377975464,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.926972643002487,0.926972643002487,0.0,1
26,0.007012605667114258,0.0,5.8843395709991455,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9027682452528026,0.9027682452528026,0.0,10
26,0.011007308959960938,0.0,4.698859214782715,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9198542805100183,0.9198542805100183,0.0,5
26,0.010997772216796875,0.0,5.991337299346924,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9037104484407011,0.9037104484407011,0.0,9
26,0.00700831413269043,0.0,4.622856378555298,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9225894069714802,0.9225894069714802,0.0,2
26,0.008005142211914062,0.0,5.922341823577881,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9068807339449543,0.9068807339449543,0.0,7
26,0.008011579513549805,0.0,4.76885461807251,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9196082896834433,0.9196082896834433,0.0,6
25,0.008002996444702148,0.0,5.680145978927612,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.900271985494107,0.900271985494107,0.0,12
25,0.007002592086791992,0.0,4.613126039505005,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9218573046432615,0.9218573046432615,0.0,6
25,0.009005546569824219,0.0,5.836134910583496,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9039129428108358,0.9039129428108358,0.0,11
25,0.009998321533203125,0.0,4.627155542373657,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.922970797884571,0.922970797884571,0.0,3
25,0.009998321533203125,0.0,5.826135635375977,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9075249320036265,0.9075249320036265,0.0,8
25,0.009001016616821289,0.0,4.689148426055908,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9264539488572073,0.9264539488572073,0.0,1
25,0.009005546569824219,0.0,5.810134649276733,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.905971173644475,0.905971173644475,0.0,10
25,0.008009195327758789,0.0,4.610130548477173,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9227614490772386,0.9227614490772386,0.0,4
25,0.009015083312988281,0.0,5.774127006530762,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9067392784206942,0.9067392784206942,0.0,9
25,0.009998321533203125,0.0,4.750153541564941,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9250283125707813,0.9250283125707813,0.0,2
25,0.008009195327758789,0.0,5.838125705718994,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9079248740265689,0.9079248740265689,0.0,7
25,0.009001016616821289,0.0,4.736149072647095,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9220631674619405,0.9220631674619405,0.0,5
24,0.00800776481628418,0.0,5.518965721130371,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.900271985494107,0.900271985494107,0.0,12
24,0.011001348495483398,0.0,4.571988821029663,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9218573046432615,0.9218573046432615,0.0,6
24,0.006994009017944336,0.0,5.586973667144775,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9039129428108358,0.9039129428108358,0.0,11
24,0.006994009017944336,0.0,4.5479912757873535,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.922970797884571,0.922970797884571,0.0,3
24,0.007996082305908203,0.0,5.640973329544067,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9075249320036265,0.9075249320036265,0.0,8
24,0.008001565933227539,0.0,4.534692764282227,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9264539488572073,0.9264539488572073,0.0,1
24,0.010004997253417969,0.0,5.60096287727356,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.905971173644475,0.905971173644475,0.0,10
24,0.009005546569824219,0.0,4.601982116699219,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9227614490772386,0.9227614490772386,0.0,4
24,0.005995512008666992,0.0,5.6039719581604,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9067392784206942,0.9067392784206942,0.0,9
24,0.007996082305908203,0.0,4.555993556976318,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9250283125707813,0.9250283125707813,0.0,2
24,0.006994009017944336,0.0,5.640975713729858,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9079248740265689,0.9079248740265689,0.0,7
24,0.007996082305908203,0.0,4.581987619400024,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9220631674619405,0.9220631674619405,0.0,5
23,0.006998300552368164,0.0,5.2592902183532715,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9013829063704376,0.9013829063704376,0.0,12
23,0.007996320724487305,0.0,4.57929253578186,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9237749546279492,0.9237749546279492,0.0,4
