,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.006997823715209961,0.0,0.11500144004821777,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9408502772643254,0.9408502772643254,0.0,9
1,0.006998777389526367,0.0,0.09799742698669434,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9408502772643254,0.9408502772643254,0.0,9
2,0.00699925422668457,0.0,0.11400151252746582,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9362880886426592,0.9362880886426592,0.0,11
3,0.007001161575317383,0.0,0.10300016403198242,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9362880886426592,0.9362880886426592,0.0,11
4,0.007999658584594727,0.0,0.11799979209899902,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9524453459544738,0.9524453459544738,0.0,1
5,0.00699925422668457,0.0,0.12100005149841309,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9524453459544738,0.9524453459544738,0.0,1
6,0.008001089096069336,0.0,0.11799907684326172,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9524453459544738,0.9524453459544738,0.0,1
7,0.007999181747436523,0.0,0.11600017547607422,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9524453459544738,0.9524453459544738,0.0,1
8,0.010000228881835938,0.0,0.12299942970275879,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9524453459544738,0.9524453459544738,0.0,1
9,0.011998891830444336,0.0,0.1100008487701416,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9524453459544738,0.9524453459544738,0.0,1
10,0.011998653411865234,0.0,0.12199926376342773,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9461433135554541,0.9461433135554541,0.0,7
11,0.007997751235961914,0.0,0.12199974060058594,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9461433135554541,0.9461433135554541,0.0,7
