,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,5.323160409927368,0.0,0.19506120681762695,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8885874173308461,0.8885874173308461,0.0,8
1,10.13328504562378,0.0,0.360581636428833,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8886063072227873,0.8886063072227873,0.0,7
2,18.830700159072876,0.0,0.6514499187469482,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8895102524995764,0.8895102524995764,0.0,2
3,27.000519514083862,0.0,0.9165494441986084,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8888888888888888,0.8888888888888888,0.0,5
4,34.64703035354614,0.0,1.1399564743041992,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8894536213468869,0.8894536213468869,0.0,3
5,42.814435720443726,0.0,1.4277963638305664,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8895850973751057,0.8895850973751057,0.0,1
6,5.844524383544922,0.0,0.1839742660522461,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8863964652901691,0.8863964652901691,0.0,12
7,11.166950702667236,0.0,0.3731973171234131,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8872881355932203,0.8872881355932203,0.0,11
8,20.72738790512085,0.0,0.5844118595123291,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8884563303994583,0.8884563303994583,0.0,9
9,29.87787675857544,0.0,0.858238935470581,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8880047405400829,0.8880047405400829,0.0,10
10,37.94263219833374,0.0,1.1007874011993408,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8887760284408329,0.8887760284408329,0.0,6
11,45.81521964073181,0.0,1.3708577156066895,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8892839004570848,0.8892839004570848,0.0,4
