,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.025853872299194336,0.0,0.2967672348022461,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8623884116557183,0.8623884116557183,0.0,11
1,0.0268557071685791,0.0,0.2947671413421631,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8623884116557183,0.8623884116557183,0.0,11
2,0.024855852127075195,0.0,0.32452893257141113,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8647330811265238,0.8647330811265238,0.0,9
3,0.02485489845275879,0.0,0.30951619148254395,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8647330811265238,0.8647330811265238,0.0,9
4,0.020853757858276367,0.0,0.24888825416564941,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8709543911927821,0.8709543911927821,0.0,5
5,0.018846988677978516,0.0,0.25188708305358887,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8709543911927821,0.8709543911927821,0.0,5
6,0.023855924606323242,0.0,0.35034942626953125,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8709543911927821,0.8709543911927821,0.0,5
7,0.029841899871826172,0.0,0.312497615814209,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8709543911927821,0.8709543911927821,0.0,5
8,0.029841899871826172,0.0,0.33530306816101074,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8722875600463807,0.8722875600463807,0.0,3
9,0.029841899871826172,0.0,0.312497615814209,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8722875600463807,0.8722875600463807,0.0,3
10,0.029841899871826172,0.0,0.312497615814209,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8730289093298291,0.8730289093298291,0.0,1
11,0.029841899871826172,0.0,0.312497615814209,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8730289093298291,0.8730289093298291,0.0,1
