,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.011003971099853516,0.0,5.963170766830444,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.906950921607817,0.906950921607817,0.0,7
1,0.011003971099853516,0.0,5.005447864532471,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9226006191950464,0.9226006191950464,0.0,5
2,0.016812562942504883,0.0,5.888335466384888,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9001806684733514,0.9001806684733514,0.0,12
3,0.010999441146850586,0.0,5.019453525543213,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9205994184746141,0.9205994184746141,0.0,6
4,0.011003971099853516,0.0,5.951172828674316,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9057187017001544,0.9057187017001544,0.0,8
5,0.012004375457763672,0.0,5.053448915481567,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.926561125769569,0.926561125769569,0.0,2
6,0.011003971099853516,0.0,5.910170078277588,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9031682284694333,0.9031682284694333,0.0,9
7,0.010999441146850586,0.0,5.0074543952941895,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9254327563249,0.9254327563249,0.0,3
8,0.011003971099853516,0.0,5.986263275146484,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.902152207676947,0.902152207676947,0.0,10
9,0.010999441146850586,0.0,5.0154523849487305,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9266358228684731,0.9266358228684731,0.0,1
10,0.010999441146850586,0.0,6.009270191192627,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9008726784515552,0.9008726784515552,0.0,11
11,0.012004375457763672,0.0,5.065447807312012,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9240646446756697,0.9240646446756697,0.0,4
