n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
23,0.016812562942504883,0.0,5.888335466384888,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9001806684733514,0.9001806684733514,0.0,12
23,0.010999441146850586,0.0,5.019453525543213,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9205994184746141,0.9205994184746141,0.0,6
23,0.011003971099853516,0.0,5.951172828674316,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9057187017001544,0.9057187017001544,0.0,8
23,0.012004375457763672,0.0,5.053448915481567,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.926561125769569,0.926561125769569,0.0,2
23,0.011003971099853516,0.0,5.910170078277588,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9031682284694333,0.9031682284694333,0.0,9
23,0.010999441146850586,0.0,5.0074543952941895,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9254327563249,0.9254327563249,0.0,3
23,0.011003971099853516,0.0,5.986263275146484,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.902152207676947,0.902152207676947,0.0,10
23,0.010999441146850586,0.0,5.0154523849487305,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9266358228684731,0.9266358228684731,0.0,1
23,0.010999441146850586,0.0,6.009270191192627,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9008726784515552,0.9008726784515552,0.0,11
23,0.012004375457763672,0.0,5.065447807312012,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9240646446756697,0.9240646446756697,0.0,4
22,0.009003162384033203,0.0,5.58663010597229,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9076786506879716,0.9076786506879716,0.0,7
22,0.009003162384033203,0.0,4.8796281814575195,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9217160548429899,0.9217160548429899,0.0,6
22,0.009003162384033203,0.0,5.612628221511841,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9026588553402435,0.9026588553402435,0.0,10
22,0.009003162384033203,0.0,4.88163161277771,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9226296958855099,0.9226296958855099,0.0,5
22,0.009003162384033203,0.0,5.57262659072876,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.906401766004415,0.906401766004415,0.0,8
22,0.009003162384033203,0.0,4.884629726409912,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9278803869832893,0.9278803869832893,0.0,1
22,0.009003162384033203,0.0,5.659625291824341,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9029667633281284,0.9029667633281284,0.0,9
22,0.009003162384033203,0.0,4.896627426147461,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9274139844617092,0.9274139844617092,0.0,2
22,0.009025096893310547,0.0,5.531604051589966,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9019520851818988,0.9019520851818988,0.0,12
22,0.009003162384033203,0.0,4.894627094268799,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.926130099228225,0.926130099228225,0.0,3
22,0.009003162384033203,0.0,5.55562686920166,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9024335789238669,0.9024335789238669,0.0,11
22,0.009003162384033203,0.0,4.927627801895142,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9249834034078337,0.9249834034078337,0.0,4
21,0.010000944137573242,0.0,5.661708831787109,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9081632653061225,0.9081632653061225,0.0,7
21,0.010000944137573242,0.0,4.966710090637207,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9224652087475149,0.9224652087475149,0.0,6
21,0.010001182556152344,0.0,5.6947057247161865,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9045475011256192,0.9045475011256192,0.0,9
21,0.010000944137573242,0.0,4.970710277557373,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9233519553072626,0.9233519553072626,0.0,5
21,0.011004924774169922,0.0,5.705708026885986,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9074402125775022,0.9074402125775022,0.0,8
21,0.011004924774169922,0.0,4.953705549240112,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9276127612761277,0.9276127612761277,0.0,1
21,0.011004924774169922,0.0,5.684705495834351,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9039320822162645,0.9039320822162645,0.0,11
21,0.010000944137573242,0.0,4.92771053314209,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9272727272727272,0.9272727272727272,0.0,2
21,0.011002779006958008,0.0,5.733347415924072,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9040124140988695,0.9040124140988695,0.0,10
21,0.011002779006958008,0.0,4.991703748703003,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9256890848952593,0.9256890848952593,0.0,4
21,0.010000944137573242,0.0,5.719710826873779,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9015405224380443,0.9015405224380443,0.0,12
21,0.010000944137573242,0.0,4.996708869934082,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.925769997784179,0.925769997784179,0.0,3
20,0.011003494262695312,0.0,5.792500734329224,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9094540612516644,0.9094540612516644,0.0,7
20,0.011003494262695312,0.0,5.331504821777344,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9231109147149801,0.9231109147149801,0.0,6
20,0.011003494262695312,0.0,5.78849720954895,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9056943506639658,0.9056943506639658,0.0,10
20,0.011003494262695312,0.0,5.409503698348999,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9231799910674409,0.9231799910674409,0.0,5
20,0.009998798370361328,0.0,5.821504592895508,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9067552602436324,0.9067552602436324,0.0,9
20,0.011003494262695312,0.0,5.354499578475952,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9276446008357159,0.9276446008357159,0.0,2
20,0.009998798370361328,0.0,5.8035054206848145,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9075067024128686,0.9075067024128686,0.0,8
20,0.011003494262695312,0.0,5.2554991245269775,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.927542654553512,0.927542654553512,0.0,3
20,0.009998798370361328,0.0,5.7925026416778564,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9038120567375886,0.9038120567375886,0.0,11
20,0.011003494262695312,0.0,5.440499305725098,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9278623428193249,0.9278623428193249,0.0,1
20,0.009998798370361328,0.0,5.828500986099243,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9026351049575703,0.9026351049575703,0.0,12
20,0.011003494262695312,0.0,5.382500171661377,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9249169435215946,0.9249169435215946,0.0,4
19,0.007338285446166992,0.0,8.492702007293701,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9097777777777778,0.9097777777777778,0.0,7
19,0.007338285446166992,0.0,8.42970085144043,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9230769230769232,0.9230769230769232,0.0,6
19,0.014028072357177734,0.0,8.503676652908325,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9061867266591676,0.9061867266591676,0.0,10
19,0.009347677230834961,0.0,8.28269076347351,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.923900914974336,0.923900914974336,0.0,5
19,0.007338047027587891,0.0,8.596702098846436,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9078422684980061,0.9078422684980061,0.0,8
19,0.008342981338500977,0.0,8.358695030212402,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9279120879120879,0.9279120879120879,0.0,1
19,0.007334470748901367,0.0,8.620702266693115,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9072625698324022,0.9072625698324022,0.0,9
19,0.006337404251098633,0.0,8.24970269203186,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9270348192503882,0.9270348192503882,0.0,3
19,0.007338285446166992,0.0,8.452705144882202,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9050254593756918,0.9050254593756918,0.0,11
19,0.007338047027587891,0.0,8.349703073501587,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9278941565600882,0.9278941565600882,0.0,2
19,0.006337404251098633,0.0,8.611701965332031,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9030384271671136,0.9030384271671136,0.0,12
19,0.007338047027587891,0.0,8.250702619552612,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9258028792912515,0.9258028792912515,0.0,4
18,0.00800180435180664,0.0,27.537448167800903,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9122263984081361,0.9122263984081361,0.0,8
18,0.017007112503051758,0.0,26.086978673934937,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9242692648361381,0.9242692648361381,0.0,6
18,0.018608570098876953,0.0,26.71200466156006,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9119820828667414,0.9119820828667414,0.0,9
18,0.010003805160522461,0.0,27.19072699546814,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9247263792718339,0.9247263792718339,0.0,5
18,0.006001949310302734,0.0,25.743605613708496,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.913945278022948,0.913945278022948,0.0,7
18,0.015997648239135742,0.0,26.085981845855713,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9312472454825914,0.9312472454825914,0.0,1
18,0.006000041961669922,0.0,25.21836018562317,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9071842927264614,0.9071842927264614,0.0,11
18,0.01299595832824707,0.0,24.8576021194458,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9276520195295161,0.9276520195295161,0.0,4
18,0.011007547378540039,0.0,26.22859835624695,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9114652501106685,0.9114652501106685,0.0,10
18,0.006001949310302734,0.0,27.087353706359863,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9284452296819788,0.9284452296819788,0.0,3
18,0.008002519607543945,0.0,25.52585482597351,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9064105427741792,0.9064105427741792,0.0,12
18,0.009000301361083984,0.0,27.247228860855103,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9295212765957446,0.9295212765957446,0.0,2
17,0.06501507759094238,0.0,19.089184761047363,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9152842291528424,0.9152842291528424,0.0,7
17,0.023432493209838867,0.0,19.598358154296875,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9276708692767087,0.9276708692767087,0.0,5
17,0.022430896759033203,0.0,18.787429094314575,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9112957556703346,0.9112957556703346,0.0,10
17,0.008044004440307617,0.0,19.285239219665527,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9263721552878178,0.9263721552878178,0.0,6
17,0.05300402641296387,0.0,19.324568033218384,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9129089301503095,0.9129089301503095,0.0,8
17,0.019998788833618164,0.0,19.833178758621216,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9308370044052864,0.9308370044052864,0.0,1
17,0.03493309020996094,0.0,20.066227674484253,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9102678571428572,0.9102678571428572,0.0,11
17,0.025014162063598633,0.0,19.54111385345459,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9306448038998449,0.9306448038998449,0.0,2
17,0.038992881774902344,0.0,19.488843202590942,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.912031907821848,0.912031907821848,0.0,9
17,0.03208470344543457,0.0,19.51050090789795,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9304174950298211,0.9304174950298211,0.0,3
17,0.028000831604003906,0.0,18.213266372680664,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9085229808121376,0.9085229808121376,0.0,12
17,0.03293037414550781,0.0,19.393120765686035,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9285714285714286,0.9285714285714286,0.0,4
16,0.06057476997375488,0.0,4.221420049667358,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.916500553709856,0.916500553709856,0.0,7
16,0.04808449745178223,0.0,4.474193811416626,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9298206774407793,0.9298206774407793,0.0,5
16,0.01701498031616211,0.0,4.008986234664917,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9117845117845118,0.9117845117845118,0.0,12
16,0.017000198364257812,0.0,4.5459983348846436,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9301806825786304,0.9301806825786304,0.0,4
16,0.010515451431274414,0.0,4.113995552062988,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9151568714096333,0.9151568714096333,0.0,8
16,0.010999917984008789,0.0,4.5719873905181885,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9313984168865436,0.9313984168865436,0.0,1
16,0.019001007080078125,0.0,3.8850035667419434,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9127725856697819,0.9127725856697819,0.0,11
16,0.022515535354614258,0.0,4.622987747192383,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9311489926942662,0.9311489926942662,0.0,2
16,0.05000615119934082,0.0,3.9759955406188965,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9132641800926947,0.9132641800926947,0.0,10
16,0.04200553894042969,0.0,4.497405767440796,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9305095962938452,0.9305095962938452,0.0,3
16,0.049010276794433594,0.0,4.114404916763306,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9139808846410314,0.9139808846410314,0.0,9
16,0.05222821235656738,0.0,4.469184637069702,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9283654912397428,0.9283654912397428,0.0,6
15,0.23906326293945312,0.0,1.5288753509521484,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9166297117516631,0.9166297117516631,0.0,7
15,0.18606328964233398,0.0,1.4548804759979248,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.930057547587428,0.930057547587428,0.0,5
15,0.18706297874450684,0.0,1.9174399375915527,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9123121776183001,0.9123121776183001,0.0,12
15,0.17565560340881348,0.0,1.6089367866516113,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9311650701715303,0.9311650701715303,0.0,3
15,0.1966569423675537,0.0,1.9605050086975098,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9158219479947114,0.9158219479947114,0.0,9
15,0.17565608024597168,0.0,1.82893967628479,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.932834177493944,0.932834177493944,0.0,1
15,0.198655366897583,0.0,2.0775017738342285,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9146666666666667,0.9146666666666667,0.0,11
15,0.180189847946167,0.0,2.153503179550171,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9313247673903412,0.9313247673903412,0.0,2
15,0.1601886749267578,0.0,2.1625044345855713,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9159126020745972,0.9159126020745972,0.0,8
15,0.17865371704101562,0.0,2.083502769470215,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.930920326638711,0.930920326638711,0.0,4
15,0.1772003173828125,0.0,2.1365036964416504,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9149220489977727,0.9149220489977727,0.0,10
15,0.175201416015625,0.0,2.044504165649414,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9277161862527716,0.9277161862527716,0.0,6
14,0.11400079727172852,0.0,1.0141448974609375,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9166297117516631,0.9166297117516631,0.0,8
14,0.09999918937683105,0.0,0.9475257396697998,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9294715896528852,0.9294715896528852,0.0,5
14,0.09599947929382324,0.0,1.0161476135253906,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9121940264989894,0.9121940264989894,0.0,12
14,0.08499431610107422,0.0,0.8130035400390625,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9313725490196079,0.9313725490196079,0.0,3
14,0.08299899101257324,0.0,1.0471470355987549,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9169611307420493,0.9169611307420493,0.0,7
14,0.08099818229675293,0.0,1.0551471710205078,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9335094671950682,0.9335094671950682,0.0,1
14,0.06299114227294922,0.0,1.0814378261566162,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9138660137992433,0.9138660137992433,0.0,11
14,0.09599828720092773,0.0,1.0333969593048096,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9326539654408507,0.9326539654408507,0.0,2
14,0.08499836921691895,0.0,1.0985596179962158,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9147526501766785,0.9147526501766785,0.0,9
14,0.10500025749206543,0.0,1.0685570240020752,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9313617303023616,0.9313617303023616,0.0,4
14,0.10099959373474121,0.0,1.1195592880249023,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9142347961684117,0.9142347961684117,0.0,10
14,0.08499908447265625,0.0,1.0251471996307373,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9277161862527716,0.9277161862527716,0.0,6
13,0.09500265121459961,0.0,0.6701149940490723,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9164265129682998,0.9164265129682998,0.0,8
13,0.10000133514404297,0.0,0.5751247406005859,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.929234851835471,0.929234851835471,0.0,5
13,0.09900188446044922,0.0,0.8641149997711182,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9120287253141832,0.9120287253141832,0.0,12
13,0.09799909591674805,0.0,0.6861171722412109,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9320561372243261,0.9320561372243261,0.0,3
13,0.09000062942504883,0.0,0.90311598777771,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9165931156222419,0.9165931156222419,0.0,7
13,0.09999871253967285,0.0,0.8191196918487549,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9335094671950682,0.9335094671950682,0.0,1
13,0.07799530029296875,0.0,0.9271254539489746,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9131789848619768,0.9131789848619768,0.0,11
13,0.08200502395629883,0.0,0.8591108322143555,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9326241134751774,0.9326241134751774,0.0,2
13,0.09900069236755371,0.0,0.9631104469299316,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9151568714096333,0.9151568714096333,0.0,9
13,0.08800053596496582,0.0,0.9201176166534424,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9318031339660119,0.9318031339660119,0.0,4
13,0.0729978084564209,0.0,1.0391154289245605,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9135472370766488,0.9135472370766488,0.0,10
13,0.07799983024597168,0.0,0.9301164150238037,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.927921933909958,0.927921933909958,0.0,6
12,0.10078072547912598,0.0,0.5558860301971436,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9217160548429899,0.9217160548429899,0.0,10
12,0.0961918830871582,0.0,0.485884428024292,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9348066298342542,0.9348066298342542,0.0,6
12,0.09176850318908691,0.0,0.6908857822418213,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.92018779342723,0.92018779342723,0.0,11
12,0.07111454010009766,0.0,0.5163745880126953,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9355342404639749,0.9355342404639749,0.0,5
12,0.06570315361022949,0.0,0.6633725166320801,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9217506631299734,0.9217506631299734,0.0,8
12,0.06871294975280762,0.0,0.66937255859375,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9386584289496911,0.9386584289496911,0.0,1
12,0.07813906669616699,0.0,0.707343578338623,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9217429968875056,0.9217429968875056,0.0,9
12,0.0787808895111084,0.0,0.680884838104248,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9367650321721767,0.9367650321721767,0.0,3
12,0.09419035911560059,0.0,0.8338842391967773,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.921957671957672,0.921957671957672,0.0,7
12,0.0931997299194336,0.0,0.7168865203857422,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9370044052863437,0.9370044052863437,0.0,2
12,0.07918953895568848,0.0,0.7858865261077881,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9199733983595655,0.9199733983595655,0.0,12
12,0.09118795394897461,0.0,0.7698869705200195,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9358123063302346,0.9358123063302346,0.0,4
11,0.054999351501464844,0.0,0.32200193405151367,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9221583370190182,0.9221583370190182,0.0,10
11,0.08199763298034668,0.0,0.2980005741119385,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9343356179526864,0.9343356179526864,0.0,6
