,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,6.274738073348999,0.0,0.20411181449890137,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8993037867210052,0.8993037867210052,0.0,11
1,12.023166179656982,0.0,0.38929128646850586,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9003139051497412,0.9003139051497412,0.0,10
2,22.180675745010376,0.0,0.6764791011810303,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9010001695202576,0.9010001695202576,0.0,5
3,31.851541996002197,0.0,0.9630329608917236,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9004152894313078,0.9004152894313078,0.0,9
4,41.25295042991638,0.0,1.2022268772125244,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9010933129926265,0.9010933129926265,0.0,1
5,48.909127950668335,0.0,1.4650802612304688,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9005342152124141,0.9005342152124141,0.0,7
6,6.807385683059692,0.0,0.19044017791748047,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8985753052917231,0.8985753052917231,0.0,12
7,13.115686893463135,0.0,0.35102057456970215,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9010933129926265,0.9010933129926265,0.0,1
8,23.750096559524536,0.0,0.6160354614257812,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.900533310759333,0.900533310759333,0.0,8
9,34.54832625389099,0.0,0.9161672592163086,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9005927180355632,0.9005927180355632,0.0,6
10,43.109312772750854,0.0,1.209961175918579,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9010412257682214,0.9010412257682214,0.0,3
11,52.16837668418884,0.0,1.4201600551605225,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9010152284263958,0.9010152284263958,0.0,4
