n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
25,85.15489101409912,0.0,2.766033411026001,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8928601966652416,0.8928601966652416,0.0,7
25,93.12763285636902,0.0,8.697235345840454,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8982722292456805,0.8982722292456805,0.0,1
24,169.94570064544678,0.0,5.594258546829224,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8917164816396242,0.8917164816396242,0.0,13
24,232.89998531341553,0.0,19.235857486724854,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7987910980859053,0.7987910980859053,0.0,18
24,169.72875332832336,0.0,5.330437898635864,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8917164816396242,0.8917164816396242,0.0,13
24,200.7086217403412,0.0,14.022358417510986,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8816629291012593,0.8816629291012593,0.0,17
24,170.15212845802307,0.0,5.524881362915039,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8917164816396242,0.8917164816396242,0.0,13
24,175.17032027244568,0.0,14.42582368850708,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8935232282129536,0.8935232282129536,0.0,4
24,154.84192991256714,0.0,4.6612548828125,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.892594492902343,0.892594492902343,0.0,10
24,201.39546251296997,0.0,14.071127891540527,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8818095484762152,0.8818095484762152,0.0,16
24,154.64069247245789,0.0,4.348098278045654,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.892594492902343,0.892594492902343,0.0,10
24,169.4096450805664,0.0,15.14437460899353,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.893000255776281,0.893000255776281,0.0,6
24,155.17634057998657,0.0,4.6246020793914795,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.892594492902343,0.892594492902343,0.0,10
24,151.66971468925476,0.0,14.31876015663147,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8972452256210918,0.8972452256210918,0.0,2
24,187.66783165931702,0.0,3.075941562652588,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8928601966652416,0.8928601966652416,0.0,7
24,169.81021428108215,0.0,15.329595804214478,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8930065750149433,0.8930065750149433,0.0,5
24,187.70844173431396,0.0,3.176145076751709,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8928601966652416,0.8928601966652416,0.0,7
24,64.31576728820801,0.0,8.929823875427246,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8948397517640058,0.8948397517640058,0.0,3
24,80.01973581314087,0.0,2.6386489868164062,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8928601966652416,0.8928601966652416,0.0,7
24,85.70836353302002,0.0,8.25156569480896,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8981208393022667,0.8981208393022667,0.0,1
23,65.2870123386383,0.0,6.802105903625488,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8917164816396242,0.8917164816396242,0.0,13
23,131.96195793151855,0.0,19.775784015655518,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7988642608536363,0.7988642608536363,0.0,18
23,67.14927673339844,0.0,6.577936172485352,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8917164816396242,0.8917164816396242,0.0,13
23,91.8608226776123,0.0,15.367074251174927,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8817593790426909,0.8817593790426909,0.0,17
23,65.45608329772949,0.0,6.802779674530029,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8917164816396242,0.8917164816396242,0.0,13
23,77.56847834587097,0.0,15.531537055969238,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8935412781827429,0.8935412781827429,0.0,4
23,62.5870795249939,0.0,5.860384941101074,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
23,93.18280625343323,0.0,15.102830648422241,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8818095484762152,0.8818095484762152,0.0,16
23,62.50016236305237,0.0,5.888719320297241,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
23,75.78824043273926,0.0,15.493595123291016,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8933594748955759,0.8933594748955759,0.0,5
23,62.97375273704529,0.0,5.944474935531616,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
23,71.6624276638031,0.0,15.260939359664917,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8975832347473381,0.8975832347473381,0.0,2
23,83.5206789970398,0.0,4.115355968475342,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.892631219011797,0.892631219011797,0.0,7
23,75.93012261390686,0.0,45.193044662475586,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8930065750149433,0.8930065750149433,0.0,6
23,83.68956923484802,0.0,4.138701438903809,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.892631219011797,0.892631219011797,0.0,7
23,58.75373935699463,0.0,9.484846591949463,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8949919224555735,0.8949919224555735,0.0,3
23,70.22935724258423,0.0,2.560988664627075,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.892631219011797,0.892631219011797,0.0,7
23,77.10486102104187,0.0,8.780709505081177,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8981621986174337,0.8981621986174337,0.0,1
22,175.65887069702148,0.0,5.378437757492065,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8918688076528869,0.8918688076528869,0.0,13
22,232.1713376045227,0.0,19.255857706069946,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7989742650425863,0.7989742650425863,0.0,18
22,175.25816941261292,0.0,5.526293039321899,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8918688076528869,0.8918688076528869,0.0,13
22,203.29331707954407,0.0,14.600923776626587,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8817593790426909,0.8817593790426909,0.0,16
22,175.67450094223022,0.0,5.758920431137085,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8918688076528869,0.8918688076528869,0.0,13
22,177.47120213508606,0.0,15.75230598449707,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8936747498728167,0.8936747498728167,0.0,4
22,157.97970747947693,0.0,4.335660219192505,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
22,202.0270631313324,0.0,14.36690640449524,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8816573154941736,0.8816573154941736,0.0,17
22,158.19114780426025,0.0,4.217369556427002,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
22,170.32229852676392,0.0,16.52706003189087,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8934936471390806,0.8934936471390806,0.0,5
22,157.12269139289856,0.0,4.296693563461304,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
22,150.019052028656,0.0,14.217781782150269,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.897414230184215,0.897414230184215,0.0,2
22,189.81511664390564,0.0,3.2645115852355957,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.892423465024799,0.892423465024799,0.0,7
22,170.84650325775146,0.0,16.2513325214386,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8930828351836038,0.8930828351836038,0.0,6
22,190.51047539710999,0.0,2.999584436416626,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.892423465024799,0.892423465024799,0.0,7
22,62.580785036087036,0.0,35.16766285896301,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8951619760224471,0.8951619760224471,0.0,3
22,69.30816388130188,0.0,2.5402257442474365,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.892423465024799,0.892423465024799,0.0,7
22,80.74590873718262,0.0,8.252722978591919,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8979695003791389,0.8979695003791389,0.0,1
21,168.41060423851013,0.0,5.314367055892944,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8916794806082351,0.8916794806082351,0.0,13
21,227.19348096847534,0.0,19.24149441719055,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7988642608536363,0.7988642608536363,0.0,18
21,168.53065013885498,0.0,5.2804343700408936,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8916794806082351,0.8916794806082351,0.0,13
21,199.8696575164795,0.0,14.189189195632935,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8816833390824421,0.8816833390824421,0.0,16
21,168.6614954471588,0.0,5.58531928062439,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8916794806082351,0.8916794806082351,0.0,13
21,175.08258605003357,0.0,14.38905954360962,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8935232282129536,0.8935232282129536,0.0,5
21,156.6981589794159,0.0,4.208160877227783,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8924050632911392,0.8924050632911392,0.0,7
21,199.14531683921814,0.0,13.720149278640747,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8816573154941736,0.8816573154941736,0.0,17
21,156.5571789741516,0.0,4.291735649108887,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8924050632911392,0.8924050632911392,0.0,7
21,167.95921683311462,0.0,15.662805080413818,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8936641937409397,0.8936641937409397,0.0,4
21,156.16372442245483,0.0,4.1149725914001465,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8924050632911392,0.8924050632911392,0.0,7
21,148.84802961349487,0.0,14.267931938171387,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8972625887124028,0.8972625887124028,0.0,2
21,186.02625107765198,0.0,3.1789588928222656,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
21,169.14947605133057,0.0,15.625179290771484,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8929120409906063,0.8929120409906063,0.0,6
21,186.00056052207947,0.0,3.1154379844665527,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
21,59.308958768844604,0.0,8.976005554199219,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8950858697500425,0.8950858697500425,0.0,3
21,66.77108931541443,0.0,2.6435353755950928,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8922340061580569,0.8922340061580569,0.0,10
21,76.65937995910645,0.0,8.199233055114746,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.897911051212938,0.897911051212938,0.0,1
20,84.22016286849976,0.0,6.060503959655762,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8917926381416005,0.8917926381416005,0.0,13
20,143.24993920326233,0.0,18.83620548248291,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7987910980859053,0.7987910980859053,0.0,18
20,84.21916103363037,0.0,5.84040641784668,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8917926381416005,0.8917926381416005,0.0,13
20,107.16008687019348,0.0,13.81027626991272,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8813939446217545,0.8813939446217545,0.0,17
20,84.70172619819641,0.0,5.811825275421143,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8917926381416005,0.8917926381416005,0.0,13
20,93.13505029678345,0.0,14.668032884597778,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8936927772126144,0.8936927772126144,0.0,4
20,81.43542981147766,0.0,4.733297109603882,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8926128590971272,0.8926128590971272,0.0,7
20,107.10166501998901,0.0,13.872690439224243,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8815051350651594,0.8815051350651594,0.0,16
20,80.69739556312561,0.0,4.865987539291382,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8926128590971272,0.8926128590971272,0.0,7
20,91.80156111717224,0.0,15.17350721359253,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.893569844789357,0.893569844789357,0.0,5
20,80.97903943061829,0.0,5.039454460144043,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8926128590971272,0.8926128590971272,0.0,7
20,84.86337232589722,0.0,15.294604063034058,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8968897903989183,0.8968897903989183,0.0,2
20,100.43969464302063,0.0,3.6404528617858887,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8922524371472551,0.8922524371472551,0.0,10
20,92.46209740638733,0.0,15.20134711265564,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8928357954060285,0.8928357954060285,0.0,6
20,100.52550101280212,0.0,3.4384407997131348,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8922524371472551,0.8922524371472551,0.0,10
20,54.696348905563354,0.0,8.782651901245117,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.894709984691274,0.894709984691274,0.0,3
20,57.735023975372314,0.0,2.28708815574646,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8922524371472551,0.8922524371472551,0.0,10
20,68.2265236377716,0.0,8.135786294937134,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8981894736842105,0.8981894736842105,0.0,1
19,157.69319105148315,0.0,4.79787802696228,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8917926381416005,0.8917926381416005,0.0,13
19,211.7352421283722,0.0,18.38280200958252,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.799084249084249,0.799084249084249,0.0,18
19,157.44498872756958,0.0,4.874060153961182,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8917926381416005,0.8917926381416005,0.0,13
19,186.47986888885498,0.0,13.641502380371094,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8815460270899835,0.8815460270899835,0.0,16
19,157.02085852622986,0.0,4.854876279830933,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8917926381416005,0.8917926381416005,0.0,13
19,163.12255668640137,0.0,14.10761570930481,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8937685459940652,0.8937685459940652,0.0,4
19,144.3750717639923,0.0,4.344732284545898,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8924418604651163,0.8924418604651163,0.0,10
19,185.81695175170898,0.0,13.877025365829468,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8812359744519247,0.8812359744519247,0.0,17
19,144.66271424293518,0.0,4.3716535568237305,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8924418604651163,0.8924418604651163,0.0,10
19,157.3377068042755,0.0,15.48652696609497,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.89338109860116,0.89338109860116,0.0,5
19,144.5999400615692,0.0,4.370493173599243,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8924418604651163,0.8924418604651163,0.0,10
19,138.07636141777039,0.0,13.590096950531006,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8967965514326769,0.8967965514326769,0.0,2
19,170.5460946559906,0.0,3.419116497039795,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8925761204242216,0.8925761204242216,0.0,7
19,158.6770625114441,0.0,15.003035306930542,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8929120409906063,0.8929120409906063,0.0,6
19,171.1047878265381,0.0,3.192434549331665,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8925761204242216,0.8925761204242216,0.0,7
19,56.871098279953,0.0,8.670433282852173,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.894709984691274,0.894709984691274,0.0,3
19,60.005165815353394,0.0,2.263887405395508,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8925761204242216,0.8925761204242216,0.0,7
19,70.175865650177,0.0,7.880340814590454,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8982993769994949,0.8982993769994949,0.0,1
18,153.07541632652283,0.0,4.328488349914551,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8917741522166225,0.8917741522166225,0.0,13
18,202.81073427200317,0.0,18.229825019836426,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7999267801574227,0.7999267801574227,0.0,18
18,152.28011202812195,0.0,4.044005632400513,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8917741522166225,0.8917741522166225,0.0,13
18,178.85181403160095,0.0,13.319524765014648,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8814290645495341,0.8814290645495341,0.0,16
18,153.49154090881348,0.0,4.345634937286377,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8917741522166225,0.8917741522166225,0.0,13
18,157.75055742263794,0.0,13.236075401306152,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8943888794710968,0.8943888794710968,0.0,4
18,138.67326426506042,0.0,3.800882339477539,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.892460249615319,0.892460249615319,0.0,7
18,179.16669487953186,0.0,13.290355682373047,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8809256540885934,0.8809256540885934,0.0,17
18,139.4029664993286,0.0,3.9719882011413574,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.892460249615319,0.892460249615319,0.0,7
