,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,116.948965549469,0.0,3.79093599319458,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8916631038905515,0.8916631038905515,0.0,13
1,155.98942017555237,0.0,17.57606601715088,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7980178030650639,0.7980178030650639,0.0,18
2,116.81037998199463,0.0,3.7469608783721924,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8916631038905515,0.8916631038905515,0.0,13
3,139.30295038223267,0.0,13.15685772895813,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8811949576929717,0.8811949576929717,0.0,16
4,117.4928150177002,0.0,3.7610864639282227,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8916631038905515,0.8916631038905515,0.0,13
5,123.05494213104248,0.0,12.226359128952026,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8934294192454431,0.8934294192454431,0.0,4
6,110.55139636993408,0.0,3.322256565093994,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.892310324180994,0.892310324180994,0.0,7
7,138.67500972747803,0.0,13.21674394607544,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8809400380162433,0.8809400380162433,0.0,17
8,111.26329350471497,0.0,3.3796749114990234,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.892310324180994,0.892310324180994,0.0,7
9,120.78642201423645,0.0,13.570956945419312,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8931707732969563,0.8931707732969563,0.0,5
10,111.12049651145935,0.0,3.3215901851654053,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.892310324180994,0.892310324180994,0.0,7
11,103.78838658332825,0.0,13.306373834609985,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8984381595609963,0.8984381595609963,0.0,1
12,126.09466910362244,0.0,3.1129279136657715,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8921392524163888,0.8921392524163888,0.0,10
13,121.72970533370972,0.0,13.085892915725708,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8925153793574847,0.8925153793574847,0.0,6
14,125.97908091545105,0.0,3.3620166778564453,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8921392524163888,0.8921392524163888,0.0,10
15,35.15251660346985,0.0,8.458062648773193,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8948039799302662,0.8948039799302662,0.0,3
16,41.670822620391846,0.0,1.964540719985962,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8921392524163888,0.8921392524163888,0.0,10
17,43.03103756904602,0.0,7.582183361053467,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8979178959790948,0.8979178959790948,0.0,2
