n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
21,150.03551077842712,0.0,4.0194923877716064,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8947049137706907,0.8947049137706907,0.0,10
21,181.44656014442444,0.0,54.93210315704346,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8855148342059336,0.8855148342059336,0.0,16
21,149.46840715408325,0.0,4.215802192687988,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8947049137706907,0.8947049137706907,0.0,10
21,158.51663184165955,0.0,51.715543270111084,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8959597711114965,0.8959597711114965,0.0,5
21,149.7016406059265,0.0,4.174480438232422,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8947049137706907,0.8947049137706907,0.0,10
21,140.5641372203827,0.0,49.84772777557373,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.898448881652241,0.898448881652241,0.0,1
21,180.6559500694275,0.0,3.9103567600250244,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8947414017153253,0.8947414017153253,0.0,7
21,160.62202167510986,0.0,50.99102473258972,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8951885565669702,0.8951885565669702,0.0,6
21,180.33895897865295,0.0,3.8797523975372314,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8947414017153253,0.8947414017153253,0.0,7
21,46.16473174095154,0.0,32.94840979576111,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.897666378565255,0.897666378565255,0.0,3
