,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,7.435996770858765,0.0,0.003999233245849609,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8538696537678206,0.8538696537678206,0.0,19
1,5.801041126251221,0.0,0.006371736526489258,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8847800034240713,0.8847800034240713,0.0,8
2,5.259044408798218,0.0,0.003998756408691406,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.884599030529807,0.884599030529807,0.0,9
3,2.253554105758667,0.0,0.006000041961669922,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8784486557955047,0.8784486557955047,0.0,14
4,1.749518632888794,0.0,0.006999492645263672,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.860021398002853,0.860021398002853,0.0,18
5,1.814070463180542,0.0,0.0065555572509765625,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8865290742485227,0.8865290742485227,0.0,6
6,9.951935291290283,0.0,0.004000425338745117,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8710801393728224,0.8710801393728224,0.0,17
7,6.598291873931885,0.0,0.005530834197998047,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8882298110329633,0.8882298110329633,0.0,3
8,5.263039588928223,0.0,0.0070018768310546875,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8815133276010317,0.8815133276010317,0.0,13
9,5.064036846160889,0.0,0.008003950119018555,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8907748451158448,0.8907748451158448,0.0,2
10,2.0731096267700195,0.0,0.0081939697265625,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8857213479443025,0.8857213479443025,0.0,7
11,3.962043285369873,0.0,0.008999109268188477,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8838141724047764,0.8838141724047764,0.0,12
12,7.18299126625061,0.0,0.004999876022338867,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8777872340425533,0.8777872340425533,0.0,15
13,4.502036809921265,0.0,0.009996891021728516,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8872358410819948,0.8872358410819948,0.0,5
14,1.6248610019683838,0.0,0.009000539779663086,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8174349612049292,0.8174349612049292,0.0,21
15,1.6381704807281494,0.0,0.007996559143066406,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8236740096435664,0.8236740096435664,0.0,20
16,1.561518669128418,0.0,0.008001327514648438,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6242668200115008,0.6242668200115008,0.0,23
17,1.750901222229004,0.0,0.00899958610534668,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.887448046550291,0.887448046550291,0.0,4
18,5.973267555236816,0.0,0.00500178337097168,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.872730416738717,0.872730416738717,0.0,16
19,6.650112867355347,0.0,0.004999876022338867,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8924976740252052,0.8924976740252052,0.0,1
20,3.0199368000030518,0.0,0.00599980354309082,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8844493354778634,0.8844493354778634,0.0,10
21,3.0409414768218994,0.0,0.008006095886230469,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8843383947939263,0.8843383947939263,0.0,11
22,2.2238950729370117,0.0,0.008521080017089844,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7772768259693419,0.7772768259693419,0.0,22
23,1.5589959621429443,0.0,0.008000612258911133,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,24
