n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.5412907600402832,0.0,0.029926776885986328,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8743885394828791,0.8743885394828791,0.0,8
26,5.2209343910217285,0.0,0.16456198692321777,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8887751620607302,0.8887751620607302,0.0,6
26,24.09185552597046,0.0,0.7545924186706543,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.889835562750277,0.889835562750277,0.0,2
26,47.248390436172485,0.0,1.5308961868286133,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8900051081219139,0.8900051081219139,0.0,1
26,0.6010227203369141,0.0,0.01517629623413086,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.8748586833637708,0.8748586833637708,0.0,7
26,5.5919506549835205,0.0,0.15229129791259766,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8891354442263378,0.8891354442263378,0.0,5
26,26.865223169326782,0.0,0.7324166297912598,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.8893051771117166,0.8893051771117166,0.0,4
26,50.441415548324585,0.0,1.4649412631988525,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8894373989275682,0.8894373989275682,0.0,3
25,0.5370309352874756,0.0,0.018204689025878906,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8763614184891522,0.8763614184891522,0.0,7
25,5.016716480255127,0.0,0.1427607536315918,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8892307692307693,0.8892307692307693,0.0,4
25,24.31988286972046,0.0,0.747732400894165,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8894952251023193,0.8894952251023193,0.0,3
25,47.416975021362305,0.0,1.496729850769043,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8900827151019016,0.8900827151019016,0.0,1
25,0.5795350074768066,0.0,0.020493507385253906,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.8741063644289451,0.8741063644289451,0.0,8
25,5.683576345443726,0.0,0.1662733554840088,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8886229592272844,0.8886229592272844,0.0,6
25,26.248128175735474,0.0,0.7323732376098633,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.8900443232185477,0.8900443232185477,0.0,2
25,50.91968607902527,0.0,1.430387020111084,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8891539575700774,0.8891539575700774,0.0,5
24,0.49950361251831055,0.0,0.012058734893798828,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8771562990067957,0.8771562990067957,0.0,7
24,4.418059349060059,0.0,0.16454195976257324,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8897228144989339,0.8897228144989339,0.0,2
24,20.82221794128418,0.0,0.7935488224029541,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8903829787234042,0.8903829787234042,0.0,1
24,41.1546049118042,0.0,1.5767121315002441,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8891158199302187,0.8891158199302187,0.0,5
24,0.5393524169921875,0.0,0.02088642120361328,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.872312646879624,0.872312646879624,0.0,8
24,4.941389799118042,0.0,0.16512227058410645,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8879625691195235,0.8879625691195235,0.0,6
24,22.54229998588562,0.0,0.7712118625640869,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.8894177645558862,0.8894177645558862,0.0,3
24,43.772815227508545,0.0,1.5315253734588623,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8892477688057798,0.8892477688057798,0.0,4
23,0.5245795249938965,0.0,0.030171632766723633,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8744104803493449,0.8744104803493449,0.0,7
23,4.4422526359558105,0.0,0.1646254062652588,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8883582089552239,0.8883582089552239,0.0,4
