,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,4.520662307739258,0.0,0.18300151824951172,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8851950736370683,0.8851950736370683,0.0,6
1,8.452140092849731,0.0,0.32599973678588867,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8849527085124677,0.8849527085124677,0.0,12
2,16.415016174316406,0.0,0.5799984931945801,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8850880962612806,0.8850880962612806,0.0,9
3,23.04957938194275,0.0,0.8064653873443604,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8855866689572239,0.8855866689572239,0.0,4
4,30.091327905654907,0.0,1.0420024394989014,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8851867754401032,0.8851867754401032,0.0,7
5,36.377376556396484,0.0,1.2847986221313477,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8854909372047075,0.8854909372047075,0.0,5
6,5.130138874053955,0.0,0.1690065860748291,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8856183836819003,0.8856183836819003,0.0,3
7,9.94813871383667,0.0,0.31900453567504883,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8849922640536361,0.8849922640536361,0.0,11
8,18.49301552772522,0.0,0.5509994029998779,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.88562344246799,0.88562344246799,0.0,2
9,25.703033924102783,0.0,0.7790000438690186,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8857020180334907,0.8857020180334907,0.0,1
10,32.99856781959534,0.0,1.0129988193511963,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8850712935921663,0.8850712935921663,0.0,10
11,40.40222644805908,0.0,1.2570302486419678,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8851473241130486,0.8851473241130486,0.0,8
