,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,5.396469593048096,0.0,0.2121138572692871,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8946115927248003,0.8946115927248003,0.0,9
1,10.57087755203247,0.0,0.4075198173522949,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8943351424694708,0.8943351424694708,0.0,11
2,19.115286827087402,0.0,0.6999168395996094,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8959796868387643,0.8959796868387643,0.0,1
3,26.833581924438477,0.0,0.9442260265350342,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8957875148029097,0.8957875148029097,0.0,2
4,34.35537648200989,0.0,1.1981587409973145,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8956006768189508,0.8956006768189508,0.0,3
5,41.52415943145752,0.0,1.4832017421722412,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8951155506645221,0.8951155506645221,0.0,5
6,5.908568620681763,0.0,0.18282055854797363,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8941435714891092,0.8941435714891092,0.0,12
7,11.019530773162842,0.0,0.3487875461578369,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8944204555075778,0.8944204555075778,0.0,10
8,20.470096349716187,0.0,0.6115896701812744,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8950930626057528,0.8950930626057528,0.0,6
9,28.652008056640625,0.0,0.8934423923492432,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8952219873150106,0.8952219873150106,0.0,4
10,36.71657848358154,0.0,1.1469433307647705,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8950883422098234,0.8950883422098234,0.0,7
11,44.13688635826111,0.0,1.417262077331543,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8950528541226216,0.8950528541226216,0.0,8
