n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,8.11837124824524,0.0,0.2360067367553711,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8939381093683765,0.8939381093683765,0.0,12
26,15.518371105194092,0.0,0.4459998607635498,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8954010332853393,0.8954010332853393,0.0,11
26,28.39491081237793,0.0,0.7609987258911133,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8963765662038605,0.8963765662038605,0.0,5
26,40.1196608543396,0.0,1.055999755859375,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8963765662038605,0.8963765662038605,0.0,5
26,50.58078646659851,0.0,1.3149995803833008,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.896680216802168,0.896680216802168,0.0,2
26,60.891939640045166,0.0,1.5790009498596191,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8965283657917019,0.8965283657917019,0.0,3
26,8.78537368774414,0.0,0.2189934253692627,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8960379275313242,0.8960379275313242,0.0,9
26,16.304368495941162,0.0,0.41100311279296875,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.896306938223612,0.896306938223612,0.0,8
26,30.226898908615112,0.0,0.7289958000183105,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8968723584108199,0.8968723584108199,0.0,1
26,42.73866009712219,0.0,1.016998052597046,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8965109402720285,0.8965109402720285,0.0,4
26,53.6697883605957,0.0,1.244999647140503,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8963301200744122,0.8963301200744122,0.0,7
26,64.19293999671936,0.0,1.4689998626708984,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8960270498732038,0.8960270498732038,0.0,10
25,7.899745464324951,0.0,0.2230076789855957,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8946072186836518,0.8946072186836518,0.0,12
25,15.035837411880493,0.0,0.4009990692138672,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8960719436667515,0.8960719436667515,0.0,10
25,27.588836193084717,0.0,0.7449994087219238,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8958156869388446,0.8958156869388446,0.0,11
25,38.66783690452576,0.0,1.0079989433288574,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8967561615990514,0.8967561615990514,0.0,8
25,48.625991344451904,0.0,1.253000259399414,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8971820258948973,0.8971820258948973,0.0,3
25,58.53618264198303,0.0,1.5000016689300537,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8962950431399087,0.8962950431399087,0.0,9
