n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,7.452829122543335,0.0,0.22459030151367188,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8900094009059054,0.8900094009059054,0.0,12
26,13.922949314117432,0.0,0.41117191314697266,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8903126601742696,0.8903126601742696,0.0,11
26,25.777970552444458,0.0,0.7144687175750732,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8911059947130553,0.8911059947130553,0.0,8
26,35.748595237731934,0.0,0.9712746143341064,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.891769722814499,0.891769722814499,0.0,4
26,45.671727895736694,0.0,1.2387025356292725,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8920924677983452,0.8920924677983452,0.0,2
26,55.19561266899109,0.0,1.4905164241790771,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.892131763099505,0.892131763099505,0.0,1
26,7.971884727478027,0.0,0.2055666446685791,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8915642076502732,0.8915642076502732,0.0,5
26,14.913369417190552,0.0,0.370255708694458,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8908982342403822,0.8908982342403822,0.0,9
26,27.562135457992554,0.0,0.6493141651153564,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8912190963341858,0.8912190963341858,0.0,7
26,38.25991630554199,0.0,0.8933277130126953,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8908796177800529,0.8908796177800529,0.0,10
26,48.984872341156006,0.0,1.1706480979919434,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.891864233327648,0.891864233327648,0.0,3
26,58.384164571762085,0.0,1.4324817657470703,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8914490527393752,0.8914490527393752,0.0,6
25,7.136640310287476,0.0,0.21337628364562988,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.890389876880985,0.890389876880985,0.0,12
25,13.878531455993652,0.0,0.4062190055847168,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8913748932536293,0.8913748932536293,0.0,10
25,25.085144519805908,0.0,0.6804935932159424,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8915621533998807,0.8915621533998807,0.0,7
25,35.59461498260498,0.0,0.9460117816925049,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8920163766632548,0.8920163766632548,0.0,4
25,45.57008147239685,0.0,1.2141315937042236,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8920532060027284,0.8920532060027284,0.0,2
25,54.773338079452515,0.0,1.4865219593048096,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8915046059365404,0.8915046059365404,0.0,8
25,7.880504846572876,0.0,0.20825767517089844,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8910705139149735,0.8910705139149735,0.0,11
25,14.870868921279907,0.0,0.3750295639038086,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8919955673003154,0.8919955673003154,0.0,5
25,27.19387650489807,0.0,0.6498250961303711,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8918043959788721,0.8918043959788721,0.0,6
25,37.78438878059387,0.0,0.8932926654815674,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8914636224228999,0.8914636224228999,0.0,9
