,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.07899737358093262,0.0,0.2610037326812744,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9245362563237776,0.9245362563237776,0.0,10
1,0.08099985122680664,0.0,0.29000139236450195,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9377505802912006,0.9377505802912006,0.0,5
2,0.07399749755859375,0.0,0.3924570083618164,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9223549488054609,0.9223549488054609,0.0,12
3,0.06999754905700684,0.0,0.3644533157348633,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9394518801784576,0.9394518801784576,0.0,3
4,0.08299708366394043,0.0,0.46645212173461914,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9296661767793407,0.9296661767793407,0.0,7
5,0.07999801635742188,0.0,0.37345290184020996,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9429530201342282,0.9429530201342282,0.0,1
6,0.08633065223693848,0.0,0.4774489402770996,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9251642993428026,0.9251642993428026,0.0,9
7,0.0660090446472168,0.0,0.422452449798584,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9395407625868971,0.9395407625868971,0.0,2
8,0.08600139617919922,0.0,0.46544742584228516,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9280742459396751,0.9280742459396751,0.0,8
9,0.07699918746948242,0.0,0.451448917388916,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9385872982603227,0.9385872982603227,0.0,4
10,0.06299781799316406,0.0,0.49445176124572754,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.924219910846954,0.924219910846954,0.0,11
11,0.0729985237121582,0.0,0.4204545021057129,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9358649789029535,0.9358649789029535,0.0,6
