,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.005009889602661133,0.0,5.628987789154053,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9106689246401354,0.9106689246401354,0.0,11
1,0.029994726181030273,0.0,5.498992681503296,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9276955602536998,0.9276955602536998,0.0,6
2,0.0050013065338134766,0.0,5.386995077133179,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.911245152951314,0.911245152951314,0.0,10
3,0.0029985904693603516,0.0,5.082998275756836,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9280068361461224,0.9280068361461224,0.0,5
4,0.005009889602661133,0.0,5.535986423492432,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9161016949152543,0.9161016949152543,0.0,7
5,0.004003286361694336,0.0,5.437991380691528,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.932574799831437,0.932574799831437,0.0,1
6,0.003998756408691406,0.0,5.45799446105957,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9130898996369847,0.9130898996369847,0.0,9
7,0.006001710891723633,0.0,5.498991966247559,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.928525980911983,0.928525980911983,0.0,4
8,0.012026786804199219,0.0,5.530966281890869,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.9145154464663564,0.9145154464663564,0.0,8
9,0.011018991470336914,0.0,5.436966896057129,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9293820933165196,0.9293820933165196,0.0,3
10,0.013011455535888672,0.0,5.434976577758789,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9081960196875669,0.9081960196875669,0.0,12
11,0.012001991271972656,0.0,5.395982027053833,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9295536280939285,0.9295536280939285,0.0,2
