,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.14101696014404297,0.0,244.56829619407654,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8087939038276255,0.8087939038276255,0.0,8
1,0.13323664665222168,0.0,246.24399995803833,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8211424590734935,0.8211424590734935,0.0,2
2,0.1498093605041504,0.0,252.02714657783508,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8006941907197661,0.8006941907197661,0.0,11
3,0.09182429313659668,0.0,240.48719787597656,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8137254901960785,0.8137254901960785,0.0,5
4,0.08550190925598145,0.0,258.1590564250946,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8125939683381975,0.8125939683381975,0.0,6
5,0.09608078002929688,0.0,246.78177905082703,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8214694236691596,0.8214694236691596,0.0,1
6,0.09276151657104492,0.0,259.74939346313477,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8037551904675934,0.8037551904675934,0.0,10
7,0.08680510520935059,0.0,240.49073958396912,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8153887737634021,0.8153887737634021,0.0,4
8,0.08573031425476074,0.0,244.78518867492676,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8082301594370713,0.8082301594370713,0.0,9
9,0.08686542510986328,0.0,255.2999186515808,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8177226406734603,0.8177226406734603,0.0,3
10,0.07900738716125488,0.0,255.22763538360596,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8003258508327299,0.8003258508327299,0.0,12
11,0.08808112144470215,0.0,259.1904442310333,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8112493239588967,0.8112493239588967,0.0,7
