,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.65789794921875,0.0,6.196589231491089,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8221930974224553,0.8221930974224553,0.0,8
1,0.6405069828033447,0.0,4.614635229110718,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8309993911455162,0.8309993911455162,0.0,2
2,0.4591860771179199,0.0,6.81026554107666,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.819835309021808,0.819835309021808,0.0,10
3,0.31770849227905273,0.0,6.043601751327515,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8226272103933598,0.8226272103933598,0.0,7
4,0.36006712913513184,0.0,7.838298797607422,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8265845070422534,0.8265845070422534,0.0,4
5,0.4036388397216797,0.0,6.705124139785767,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8321500569725655,0.8321500569725655,0.0,1
6,0.4891626834869385,0.0,8.02240777015686,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8186547085201794,0.8186547085201794,0.0,11
7,0.41956591606140137,0.0,7.160136938095093,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8239720505240526,0.8239720505240526,0.0,5
8,0.3923475742340088,0.0,8.38938021659851,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8232390020276822,0.8232390020276822,0.0,6
9,0.379382848739624,0.0,7.558775424957275,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8277444405224144,0.8277444405224144,0.0,3
10,0.40338802337646484,0.0,8.572880744934082,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8154052843708016,0.8154052843708016,0.0,12
11,0.4902043342590332,0.0,7.498440980911255,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8216998838144606,0.8216998838144606,0.0,9
