,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0864558219909668,0.0,0.3948545455932617,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.879951980792317,0.879951980792317,0.0,11
1,0.097930908203125,0.0,0.37044334411621094,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8789176228806301,0.8789176228806301,0.0,12
2,0.11080694198608398,0.0,0.35131382942199707,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.884046692607004,0.884046692607004,0.0,9
3,0.0864558219909668,0.0,0.40085339546203613,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8837330101289932,0.8837330101289932,0.0,10
4,0.0864558219909668,0.0,0.37566494941711426,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8908720040795512,0.8908720040795512,0.0,5
5,0.0864558219909668,0.0,0.4038846492767334,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8912877178070548,0.8912877178070548,0.0,3
6,0.08387231826782227,0.0,0.4342930316925049,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8897260273972603,0.8897260273972603,0.0,7
7,0.07082033157348633,0.0,0.4038846492767334,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8897253828385661,0.8897253828385661,0.0,8
8,0.0864558219909668,0.0,0.45064210891723633,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8927964661909616,0.8927964661909616,0.0,1
9,0.08786487579345703,0.0,0.4393167495727539,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8910000848248368,0.8910000848248368,0.0,4
10,0.10380768775939941,0.0,0.43929147720336914,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.890538349970139,0.890538349970139,0.0,6
11,0.0864558219909668,0.0,0.4227886199951172,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.891864233327648,0.891864233327648,0.0,2
