,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,4.124823808670044,0.0,0.23087024688720703,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9666150784877294,0.9666150784877294,0.0,11
1,7.812217712402344,0.0,1.7154064178466797,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.949988984357788,0.949988984357788,0.0,18
2,4.582241773605347,0.0,0.25754261016845703,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.9666150784877294,0.9666150784877294,0.0,11
3,6.188925266265869,0.0,0.9760451316833496,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9645452543492622,0.9645452543492622,0.0,17
4,4.75367546081543,0.0,0.24743866920471191,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.9666150784877294,0.9666150784877294,0.0,11
5,5.440686464309692,0.0,0.8893759250640869,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9673000441891295,0.9673000441891295,0.0,2
6,4.375352621078491,0.0,0.19982075691223145,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9669549789310269,0.9669549789310269,0.0,7
7,6.089141845703125,0.0,0.9668214321136475,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9647732276530163,0.9647732276530163,0.0,16
8,4.439568281173706,0.0,0.1996448040008545,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.9669549789310269,0.9669549789310269,0.0,7
9,5.182629823684692,0.0,0.8900775909423828,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.966828836797877,0.966828836797877,0.0,10
10,4.355694055557251,0.0,0.19667625427246094,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9669549789310269,0.9669549789310269,0.0,7
11,4.946915626525879,0.0,0.7159411907196045,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.967042689670427,0.967042689670427,0.0,6
12,5.900369882583618,0.0,0.1442732810974121,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.9671549045716822,0.9671549045716822,0.0,3
13,5.119840145111084,0.0,0.9137563705444336,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9665855277716309,0.9665855277716309,0.0,14
14,5.81444787979126,0.0,0.11507630348205566,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.9671549045716822,0.9671549045716822,0.0,3
15,2.170780897140503,0.0,0.49285411834716797,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9678563511416536,0.9678563511416536,0.0,1
16,2.329285144805908,0.0,0.11114382743835449,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.9671549045716822,0.9671549045716822,0.0,3
17,2.5363128185272217,0.0,0.4276125431060791,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9657307097059473,0.9657307097059473,0.0,15
