n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.0049991607666015625,0.0,0.001999378204345703,0.0,{},0.9362549800796813,0.9362549800796813,0.0,1
25,0.005000114440917969,0.0,0.0009999275207519531,0.0,{},0.9357838795394153,0.9357838795394153,0.0,1
24,0.005000114440917969,0.0,0.0020003318786621094,0.0,{},0.9351339384547266,0.9351339384547266,0.0,1
23,0.004998207092285156,0.0,0.0009999275207519531,0.0,{},0.9346622369878184,0.9346622369878184,0.0,1
22,0.005026102066040039,0.0,0.0009999275207519531,0.0,{},0.9348404255319148,0.9348404255319148,0.0,1
21,0.005000591278076172,0.0,0.001998424530029297,0.0,{},0.9342192691029899,0.9342192691029899,0.0,1
20,0.004000186920166016,0.0,0.0010004043579101562,0.0,{},0.933569530558016,0.933569530558016,0.0,1
19,0.004000663757324219,0.0,0.0009987354278564453,0.0,{},0.9325370493253705,0.9325370493253705,0.0,1
18,0.003998994827270508,0.0,0.002000570297241211,0.0,{},0.932713590084108,0.932713590084108,0.0,1
17,0.004002094268798828,0.0,0.0009980201721191406,0.0,{},0.9320345361965906,0.9320345361965906,0.0,1
16,0.003997325897216797,0.0,0.0010001659393310547,0.0,{},0.930706220943104,0.930706220943104,0.0,1
15,0.003004312515258789,0.0,0.0019953250885009766,0.0,{},0.9304694419840567,0.9304694419840567,0.0,1
14,0.0030002593994140625,0.0,0.002001047134399414,0.0,{},0.930232558139535,0.930232558139535,0.0,1
13,0.003999948501586914,0.0,0.0009996891021728516,0.0,{},0.9300265721877767,0.9300265721877767,0.0,1
12,0.0029997825622558594,0.0,0.0009999275207519531,0.0,{},0.930232558139535,0.930232558139535,0.0,1
11,0.003000020980834961,0.0,0.0010027885437011719,0.0,{},0.9289665855277716,0.9289665855277716,0.0,1
10,0.002999544143676758,0.0,0.002000570297241211,0.0,{},0.928729526339088,0.928729526339088,0.0,1
9,0.0029993057250976562,0.0,0.0010018348693847656,0.0,{},0.9282550930026571,0.9282550930026571,0.0,1
8,0.0030024051666259766,0.0,0.0019965171813964844,0.0,{},0.9280495904361302,0.9280495904361302,0.0,1
7,0.00400090217590332,0.0,0.0009975433349609375,0.0,{},0.9280814339455632,0.9280814339455632,0.0,1
6,0.0029993057250976562,0.0,0.0009999275207519531,0.0,{},0.9259013492590136,0.9259013492590136,0.0,1
5,0.0020096302032470703,0.0,0.0009999275207519531,0.0,{},0.923860115095175,0.923860115095175,0.0,1
4,0.001999378204345703,0.0,0.0019996166229248047,0.0,{},0.9236556760345209,0.9236556760345209,0.0,1
3,0.002000570297241211,0.0,0.0009996891021728516,0.0,{},0.9236556760345209,0.9236556760345209,0.0,1
2,0.002000093460083008,0.0,0.0009992122650146484,0.0,{},0.9138755980861244,0.9138755980861244,0.0,1
1,0.0019996166229248047,0.0,0.0009999275207519531,0.0,{},0.0,0.0,0.0,1
