,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.23984527587890625,0.0,1.1993770599365234,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8242276138942224,0.8242276138942224,0.0,3
1,0.21843576431274414,0.0,0.85917067527771,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8252249104725302,0.8252249104725302,0.0,1
2,0.2340707778930664,0.0,1.4594337940216064,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8117540687160941,0.8117540687160941,0.0,11
3,0.21061325073242188,0.0,1.2643029689788818,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8166108748755994,0.8166108748755994,0.0,6
4,0.2340707778930664,0.0,1.538114070892334,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8195831143808023,0.8195831143808023,0.0,4
5,0.25946497917175293,0.0,1.3573193550109863,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8248508248508248,0.8248508248508248,0.0,2
6,0.2340707778930664,0.0,1.8257732391357422,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8122536725188104,0.8122536725188104,0.0,10
7,0.2408466339111328,0.0,1.8073623180389404,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8134649910233394,0.8134649910233394,0.0,9
8,0.2320263385772705,0.0,1.8966906070709229,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8146585815976799,0.8146585815976799,0.0,7
9,0.20473885536193848,0.0,1.5644450187683105,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8181177299964751,0.8181177299964751,0.0,5
10,0.2340707778930664,0.0,1.8062689304351807,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8092857142857144,0.8092857142857144,0.0,12
11,0.20473885536193848,0.0,1.6207478046417236,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8142831509061548,0.8142831509061548,0.0,8
