,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.11731147766113281,0.0,0.6054205894470215,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8658758334054896,0.8658758334054896,0.0,11
1,0.14258337020874023,0.0,0.4325721263885498,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8703319502074688,0.8703319502074688,0.0,4
2,0.13663434982299805,0.0,0.6160035133361816,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8694659170765987,0.8694659170765987,0.0,5
3,0.143646240234375,0.0,0.48985934257507324,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8687384452856766,0.8687384452856766,0.0,8
4,0.12030887603759766,0.0,0.6595914363861084,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8734721983129625,0.8734721983129625,0.0,1
5,0.13863277435302734,0.0,0.5577921867370605,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8730186078566505,0.8730186078566505,0.0,2
6,0.143632173538208,0.0,0.6635525226593018,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8687995815534827,0.8687995815534827,0.0,7
7,0.143646240234375,0.0,0.6554505825042725,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8707257501744592,0.8707257501744592,0.0,3
8,0.13863444328308105,0.0,0.6705532073974609,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8679668622713153,0.8679668622713153,0.0,9
9,0.15063118934631348,0.0,0.624269962310791,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8689952565761104,0.8689952565761104,0.0,6
10,0.12430882453918457,0.0,0.7200927734375,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.864394993045897,0.864394993045897,0.0,12
11,0.13358283042907715,0.0,0.6887452602386475,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8671718491420608,0.8671718491420608,0.0,10
