,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.20310378074645996,0.0,144.85541558265686,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7917326297273526,0.7917326297273526,0.0,5
1,0.15952777862548828,0.0,128.11476063728333,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8013414526520166,0.8013414526520166,0.0,1
2,0.23371529579162598,0.0,139.4375514984131,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7818098300413413,0.7818098300413413,0.0,11
3,0.1601095199584961,0.0,128.2569501399994,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7925360786837025,0.7925360786837025,0.0,4
4,0.11551070213317871,0.0,146.3492693901062,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7931156222418358,0.7931156222418358,0.0,3
5,0.14550566673278809,0.0,131.39815282821655,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.7981903663621042,0.7981903663621042,0.0,2
6,0.10253357887268066,0.0,142.05430793762207,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7828054298642534,0.7828054298642534,0.0,10
7,0.08967232704162598,0.0,128.26421642303467,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7882534775888718,0.7882534775888718,0.0,7
8,0.1181635856628418,0.0,147.10241651535034,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.786544776781752,0.786544776781752,0.0,8
9,0.06520366668701172,0.0,131.76256108283997,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7910180712113078,0.7910180712113078,0.0,6
10,0.11551070213317871,0.0,147.55814695358276,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7789740341988599,0.7789740341988599,0.0,12
11,0.08655738830566406,0.0,132.31168699264526,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7856039262019449,0.7856039262019449,0.0,9
