,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,78.28834652900696,0.0,3.5909128189086914,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8870219655202591,0.8870219655202591,0.0,12
1,103.08156394958496,0.0,15.678039312362671,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8224177860120425,0.8224177860120425,0.0,18
2,79.20834732055664,0.0,3.3130998611450195,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8870219655202591,0.8870219655202591,0.0,12
3,93.62523984909058,0.0,12.236334562301636,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8804223493180818,0.8804223493180818,0.0,17
4,78.28934597969055,0.0,3.5609052181243896,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8870219655202591,0.8870219655202591,0.0,12
5,83.24944067001343,0.0,12.234797716140747,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8885992353145639,0.8885992353145639,0.0,3
6,76.9781289100647,0.0,3.0407214164733887,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8872154115586689,0.8872154115586689,0.0,6
7,93.41924118995667,0.0,11.77832293510437,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8807048458149781,0.8807048458149781,0.0,16
8,76.28612446784973,0.0,2.960223436355591,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8872154115586689,0.8872154115586689,0.0,6
9,84.28843975067139,0.0,11.617799520492554,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8874322670861737,0.8874322670861737,0.0,5
10,76.95611882209778,0.0,3.156726121902466,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8872154115586689,0.8872154115586689,0.0,6
11,72.50411128997803,0.0,12.428300619125366,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.891786855514293,0.891786855514293,0.0,2
12,87.8412516117096,0.0,2.664987087249756,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8871377287452937,0.8871377287452937,0.0,9
13,86.09605312347412,0.0,11.918390035629272,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8866917490594103,0.8866917490594103,0.0,15
14,87.3022084236145,0.0,2.7849972248077393,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8871377287452937,0.8871377287452937,0.0,9
15,25.376213788986206,0.0,7.643999814987183,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8879603029511621,0.8879603029511621,0.0,4
16,26.849719047546387,0.0,1.622999906539917,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8871377287452937,0.8871377287452937,0.0,9
17,27.951719284057617,0.0,6.9790003299713135,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8924186485790332,0.8924186485790332,0.0,1
