n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
25,3.165003776550293,0.0,0.007004261016845703,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8995334888370543,0.8995334888370543,0.0,1
25,1.7810015678405762,0.0,0.0070035457611083984,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8519810808715205,0.8519810808715205,0.0,18
25,2.725003957748413,0.0,0.00599980354309082,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8974108451392281,0.8974108451392281,0.0,5
25,8.18144416809082,0.0,0.0050008296966552734,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8695943120033458,0.8695943120033458,0.0,16
25,3.400001049041748,0.0,0.008000373840332031,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8882328131590046,0.8882328131590046,0.0,11
25,2.865995407104492,0.0,0.00799870491027832,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8873205159406182,0.8873205159406182,0.0,12
25,4.011000156402588,0.0,0.005999088287353516,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8962559788883391,0.8962559788883391,0.0,6
25,1.5950043201446533,0.0,0.008997440338134766,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8388002104893879,0.8388002104893879,0.0,19
25,1.7290005683898926,0.0,0.007999658584594727,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8975119459548525,0.8975119459548525,0.0,4
25,5.253990411758423,0.0,0.005000114440917969,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8792015968063872,0.8792015968063872,0.0,15
25,5.3829991817474365,0.0,0.003999471664428711,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8985079521232989,0.8985079521232989,0.0,3
25,1.977001667022705,0.0,0.007996320724487305,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8321283979178716,0.8321283979178716,0.0,21
25,2.6839959621429443,0.0,0.0069997310638427734,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.895426412667792,0.895426412667792,0.0,8
25,1.5219953060150146,0.0,0.007999420166015625,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8258776017396706,0.8258776017396706,0.0,22
25,1.6379947662353516,0.0,0.00699925422668457,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8379732739420935,0.8379732739420935,0.0,20
25,6.0994415283203125,0.0,0.005995988845825195,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.880537580886013,0.880537580886013,0.0,14
25,4.11799430847168,0.0,0.005000114440917969,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8947283049472831,0.8947283049472831,0.0,9
25,1.6449952125549316,0.0,0.008999109268188477,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.6404282115869018,0.6404282115869018,0.0,24
25,4.465442180633545,0.0,0.005999326705932617,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8995262212056854,0.8995262212056854,0.0,2
25,2.090989589691162,0.0,0.0059986114501953125,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7186467042582151,0.7186467042582151,0.0,23
25,1.757997751235962,0.0,0.00600123405456543,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8918743930074458,0.8918743930074458,0.0,10
24,9.148751258850098,0.0,0.003999948501586914,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8778477944740669,0.8778477944740669,0.0,17
24,5.303166151046753,0.0,0.00699615478515625,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8913832948167711,0.8913832948167711,0.0,11
24,3.714165449142456,0.0,0.006999492645263672,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8726125228367381,0.8726125228367381,0.0,18
24,3.071010112762451,0.0,0.003998756408691406,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8971268163804492,0.8971268163804492,0.0,8
24,1.5580079555511475,0.0,0.006001472473144531,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.855046421084157,0.855046421084157,0.0,20
24,1.5900096893310547,0.0,0.006999969482421875,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8976854502330907,0.8976854502330907,0.0,7
24,8.290292501449585,0.0,0.004000425338745117,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8696981891348088,0.8696981891348088,0.0,19
24,5.69616436958313,0.0,0.00800013542175293,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8936668618756797,0.8936668618756797,0.0,9
24,3.6791670322418213,0.0,0.007998943328857422,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8891933274236441,0.8891933274236441,0.0,13
24,1.9130048751831055,0.0,0.008000850677490234,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8932871515751278,0.8932871515751278,0.0,10
24,2.3489990234375,0.0,0.008999824523925781,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8913658293129263,0.8913658293129263,0.0,12
24,1.31300950050354,0.0,0.007997989654541016,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,23
24,6.0811543464660645,0.0,0.0060007572174072266,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8828224776500638,0.8828224776500638,0.0,16
24,6.121161222457886,0.0,0.003999233245849609,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8980662078007212,0.8980662078007212,0.0,6
24,2.2170119285583496,0.0,0.007997512817382812,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8087575837509892,0.8087575837509892,0.0,21
24,2.9801509380340576,0.0,0.007999658584594727,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8983869647097356,0.8983869647097356,0.0,5
24,1.5679841041564941,0.0,0.007999658584594727,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.0,0.0,0.0,23
24,2.942155599594116,0.0,0.007001638412475586,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8986224531881547,0.8986224531881547,0.0,3
24,6.5672807693481445,0.0,0.004999399185180664,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.887549537648613,0.887549537648613,0.0,14
24,5.035278081893921,0.0,0.005998373031616211,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8989187418086501,0.8989187418086501,0.0,2
24,2.8261542320251465,0.0,0.008993864059448242,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8861323155216285,0.8861323155216285,0.0,15
24,2.7651526927948,0.0,0.009998321533203125,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8985244415134778,0.8985244415134778,0.0,4
24,2.7011523246765137,0.0,0.006998300552368164,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7772727272727272,0.7772727272727272,0.0,22
24,2.4289941787719727,0.0,0.005999088287353516,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8994288552272163,0.8994288552272163,0.0,1
23,5.765265464782715,0.0,0.004998207092285156,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8132219655233694,0.8132219655233694,0.0,19
23,4.265273094177246,0.0,0.005991697311401367,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8936871600461513,0.8936871600461513,0.0,9
23,3.3462700843811035,0.0,0.006995439529418945,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8844662703540966,0.8844662703540966,0.0,12
23,2.868267059326172,0.0,0.005998373031616211,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8997603503842658,0.8997603503842658,0.0,2
23,2.29426646232605,0.0,0.00699925422668457,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8834662912560614,0.8834662912560614,0.0,13
23,2.38124942779541,0.0,0.007000446319580078,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8971409792967467,0.8971409792967467,0.0,4
23,7.243069171905518,0.0,0.004999876022338867,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8517710256840691,0.8517710256840691,0.0,16
23,6.115262508392334,0.0,0.003999948501586914,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8962669309547407,0.8962669309547407,0.0,8
23,3.7462663650512695,0.0,0.005997896194458008,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.880391847053247,0.880391847053247,0.0,14
23,2.223263740539551,0.0,0.006998777389526367,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8965172471254791,0.8965172471254791,0.0,6
23,1.6462595462799072,0.0,0.006999969482421875,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8152658783544574,0.8152658783544574,0.0,18
23,1.3262686729431152,0.0,0.007998943328857422,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,24
23,5.3242576122283936,0.0,0.004998445510864258,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8802676650999761,0.8802676650999761,0.0,15
23,5.966262340545654,0.0,0.0039997100830078125,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8969578017664377,0.8969578017664377,0.0,5
23,1.5602691173553467,0.0,0.007998466491699219,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8001921998878835,0.8001921998878835,0.0,20
23,2.3349997997283936,0.0,0.007999181747436523,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.896285738240966,0.896285738240966,0.0,7
23,1.4049949645996094,0.0,0.00800180435180664,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7087677489822262,0.7087677489822262,0.0,22
23,2.963993787765503,0.0,0.008000612258911133,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8987551867219916,0.8987551867219916,0.0,3
23,5.475574731826782,0.0,0.005000114440917969,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8853786958282706,0.8853786958282706,0.0,11
23,2.4459941387176514,0.0,0.00900125503540039,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8883837973861516,0.8883837973861516,0.0,10
23,1.8039932250976562,0.0,0.009000539779663086,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8179833427670413,0.8179833427670413,0.0,17
23,3.518993616104126,0.0,0.004998922348022461,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9006699197750393,0.9006699197750393,0.0,1
23,1.4649953842163086,0.0,0.008999109268188477,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.5602181128496918,0.5602181128496918,0.0,23
23,1.4339947700500488,0.0,0.007997274398803711,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.775416541953507,0.775416541953507,0.0,21
22,7.033733129501343,0.0,0.003999233245849609,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8327857804734227,0.8327857804734227,0.0,21
22,4.395731449127197,0.0,0.006002902984619141,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8922872340425532,0.8922872340425532,0.0,11
22,5.418731689453125,0.0,0.0060024261474609375,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8957591453544836,0.8957591453544836,0.0,9
22,2.066455364227295,0.0,0.006995439529418945,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8940712760716044,0.8940712760716044,0.0,10
22,3.312593698501587,0.0,0.007000923156738281,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.890962589323245,0.890962589323245,0.0,13
22,1.2890002727508545,0.0,0.006997585296630859,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8416044503001026,0.8416044503001026,0.0,20
22,7.390731573104858,0.0,0.003999948501586914,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8589452435023972,0.8589452435023972,0.0,19
22,4.186736822128296,0.0,0.007995843887329102,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8913826998689384,0.8913826998689384,0.0,12
22,2.228452205657959,0.0,0.008001565933227539,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8790820829655781,0.8790820829655781,0.0,17
22,3.09359073638916,0.0,0.00799870491027832,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8977748583627556,0.8977748583627556,0.0,4
22,2.315453290939331,0.0,0.006996631622314453,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8080980895352152,0.8080980895352152,0.0,23
22,2.380598306655884,0.0,0.007995128631591797,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8983355091383812,0.8983355091383812,0.0,2
22,7.375727415084839,0.0,0.003999948501586914,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8872520297982757,0.8872520297982757,0.0,14
22,3.861739158630371,0.0,0.008000612258911133,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8958913079063676,0.8958913079063676,0.0,8
22,2.5995991230010986,0.0,0.008002996444702148,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.861743772241993,0.861743772241993,0.0,18
22,3.0177321434020996,0.0,0.007995367050170898,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8972118185601332,0.8972118185601332,0.0,5
22,2.546278238296509,0.0,0.00599980354309082,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8824055262088583,0.8824055262088583,0.0,15
22,2.284273862838745,0.0,0.007004499435424805,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8962925851703406,0.8962925851703406,0.0,7
22,5.375751972198486,0.0,0.004999637603759766,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8795025036343077,0.8795025036343077,0.0,16
22,4.584136724472046,0.0,0.004999876022338867,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8980360065466448,0.8980360065466448,0.0,3
22,1.6081445217132568,0.0,0.008994340896606445,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.7178747241554915,0.7178747241554915,0.0,24
22,3.261125326156616,0.0,0.006000518798828125,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8986243039633147,0.8986243039633147,0.0,1
22,1.530134916305542,0.0,0.0060045719146728516,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8249196141479099,0.8249196141479099,0.0,22
22,1.5629923343658447,0.0,0.00800013542175293,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8963539532978287,0.8963539532978287,0.0,6
21,7.961517095565796,0.0,0.004000186920166016,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8670705031129059,0.8670705031129059,0.0,17
21,5.003523111343384,0.0,0.006997823715209961,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8933531746031746,0.8933531746031746,0.0,11
21,2.897245407104492,0.0,0.006999492645263672,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8771416272061988,0.8771416272061988,0.0,14
21,4.1275248527526855,0.0,0.00699615478515625,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8957630604689428,0.8957630604689428,0.0,9
21,1.201002597808838,0.0,0.0060002803802490234,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.05972152323435665,0.05972152323435665,0.0,22
21,1.15700364112854,0.0,0.00599980354309082,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,24
