,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.01399993896484375,0.0,0.0030002593994140625,0.0,{},0.6818845111528038,0.6818845111528038,0.0,1
