,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.00599980354309082,0.0,0.003000020980834961,0.0,{},0.473465140478668,0.473465140478668,0.0,1
