,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.26986026763916016,0.0,2.511385202407837,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8086054684151881,0.8086054684151881,0.0,4
1,0.23338770866394043,0.0,2.0320322513580322,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8111864115981814,0.8111864115981814,0.0,2
2,0.2414255142211914,0.0,3.1320078372955322,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7939437376814191,0.7939437376814191,0.0,12
3,0.23742389678955078,0.0,2.3102424144744873,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7994269340974213,0.7994269340974213,0.0,9
4,0.23842501640319824,0.0,3.3078694343566895,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8103552077062011,0.8103552077062011,0.0,3
5,0.26487040519714355,0.0,2.768369674682617,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8130558673689663,0.8130558673689663,0.0,1
6,0.288754940032959,0.0,3.514538526535034,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8011303426351112,0.8011303426351112,0.0,7
7,0.2836785316467285,0.0,3.0151238441467285,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8001061852933369,0.8001061852933369,0.0,8
8,0.288754940032959,0.0,3.687199592590332,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8046136501604371,0.8046136501604371,0.0,6
9,0.22333335876464844,0.0,3.3119077682495117,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8073777623107709,0.8073777623107709,0.0,5
10,0.2320880889892578,0.0,3.8070755004882812,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7961541854106025,0.7961541854106025,0.0,11
11,0.26900601387023926,0.0,3.3894567489624023,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7989389920424403,0.7989389920424403,0.0,10
