,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1336045265197754,0.0,289.1638910770416,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7907176622260421,0.7907176622260421,0.0,5
1,0.14572548866271973,0.0,262.557324886322,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.7991086732944807,0.7991086732944807,0.0,2
2,0.1589488983154297,0.0,293.31761503219604,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7797069994574065,0.7797069994574065,0.0,10
3,0.09971952438354492,0.0,266.7176721096039,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7863063063063064,0.7863063063063064,0.0,8
4,0.13318443298339844,0.0,293.70807003974915,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7957789118588358,0.7957789118588358,0.0,3
5,0.1322627067565918,0.0,266.79443359375,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.802835162935431,0.802835162935431,0.0,1
6,0.09723758697509766,0.0,295.24924516677856,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7791907514450868,0.7791907514450868,0.0,11
7,0.12869882583618164,0.0,292.90735054016113,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7904372555990046,0.7904372555990046,0.0,6
8,0.10514664649963379,0.0,292.9300694465637,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7879475982532751,0.7879475982532751,0.0,7
9,0.144667387008667,0.0,266.51855993270874,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7943126308443823,0.7943126308443823,0.0,4
10,0.11288189888000488,0.0,294.9121849536896,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7787547739586108,0.7787547739586108,0.0,12
11,0.0870201587677002,0.0,262.35271286964417,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7861713473160328,0.7861713473160328,0.0,9
