,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2743802070617676,0.0,115.44085383415222,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7938423860753957,0.7938423860753957,0.0,4
1,0.2727477550506592,0.0,101.32130646705627,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.7985995623632384,0.7985995623632384,0.0,2
2,0.3146486282348633,0.0,113.21093559265137,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7838306414818872,0.7838306414818872,0.0,11
3,0.34198427200317383,0.0,101.0169951915741,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7925318761384335,0.7925318761384335,0.0,6
4,0.21700119972229004,0.0,113.28958201408386,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7965611018510396,0.7965611018510396,0.0,3
5,0.20600605010986328,0.0,98.97070980072021,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8009845288326302,0.8009845288326302,0.0,1
6,0.19800162315368652,0.0,113.89258313179016,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7861606738520062,0.7861606738520062,0.0,9
7,0.2387831211090088,0.0,99.62925744056702,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7870688098248149,0.7870688098248149,0.0,8
8,0.22956013679504395,0.0,106.28961753845215,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.791902404526167,0.791902404526167,0.0,7
9,0.21351051330566406,0.0,101.43423676490784,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7936226749335695,0.7936226749335695,0.0,5
10,0.22435355186462402,0.0,115.3165853023529,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7824362095392662,0.7824362095392662,0.0,12
11,0.19600152969360352,0.0,105.12761545181274,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7855917667238422,0.7855917667238422,0.0,10
