n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
8,0.14328384399414062,0.0,1.0237536430358887,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8327026313473554,0.8327026313473554,0.0,9
8,0.17960810661315918,0.0,0.8411514759063721,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.835199717837933,0.835199717837933,0.0,8
8,0.14528393745422363,0.0,1.004976749420166,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8356318848122127,0.8356318848122127,0.0,6
8,0.14934015274047852,0.0,0.8814406394958496,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8374264960221377,0.8374264960221377,0.0,5
8,0.17862725257873535,0.0,1.0650060176849365,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8313443313443314,0.8313443313443314,0.0,11
8,0.15241098403930664,0.0,0.9712092876434326,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8307259623835473,0.8307259623835473,0.0,12
7,0.13689374923706055,0.0,0.7509958744049072,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8439906550142771,0.8439906550142771,0.0,5
7,0.13793492317199707,0.0,0.5605728626251221,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8468593182211456,0.8468593182211456,0.0,4
7,0.1419379711151123,0.0,0.9380133152008057,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8422358047657011,0.8422358047657011,0.0,9
7,0.168748140335083,0.0,0.7499516010284424,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8411264612114772,0.8411264612114772,0.0,11
7,0.13989567756652832,0.0,0.9853498935699463,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8496337785437311,0.8496337785437311,0.0,1
7,0.14293837547302246,0.0,0.8076057434082031,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8482135170038745,0.8482135170038745,0.0,2
7,0.1419379711151123,0.0,1.2170052528381348,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8435445700762557,0.8435445700762557,0.0,8
7,0.1667482852935791,0.0,0.8535079956054688,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8416345142055419,0.8416345142055419,0.0,10
7,0.13893508911132812,0.0,1.0620036125183105,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8472821397756688,0.8472821397756688,0.0,3
7,0.15874671936035156,0.0,0.9494988918304443,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8436527153234175,0.8436527153234175,0.0,6
7,0.13489556312561035,0.0,1.2540860176086426,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8436325496023076,0.8436325496023076,0.0,7
7,0.12289571762084961,0.0,1.028123140335083,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8376458205420576,0.8376458205420576,0.0,12
6,0.10862112045288086,0.0,0.46366024017333984,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8684324044517299,0.8684324044517299,0.0,10
6,0.11762428283691406,0.0,0.43966126441955566,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8685526996722442,0.8685526996722442,0.0,9
6,0.12366819381713867,0.0,0.5611412525177002,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8672380619205877,0.8672380619205877,0.0,12
6,0.11861777305603027,0.0,0.48748111724853516,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.868172268907563,0.868172268907563,0.0,11
6,0.1434612274169922,0.0,0.6728534698486328,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8751067828464035,0.8751067828464035,0.0,2
6,0.09586000442504883,0.0,0.5541102886199951,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8752783964365256,0.8752783964365256,0.0,1
6,0.14546775817871094,0.0,0.5933072566986084,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8709844559585493,0.8709844559585493,0.0,5
6,0.14246296882629395,0.0,0.5983073711395264,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8705291417684248,0.8705291417684248,0.0,7
6,0.13629865646362305,0.0,0.6577334403991699,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8718342287029931,0.8718342287029931,0.0,4
6,0.12066841125488281,0.0,0.5701687335968018,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8721804511278196,0.8721804511278196,0.0,3
6,0.11850094795227051,0.0,0.7123720645904541,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8692962103634957,0.8692962103634957,0.0,8
6,0.12066841125488281,0.0,0.5701687335968018,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8706874300955003,0.8706874300955003,0.0,6
5,0.08642339706420898,0.0,0.44652390480041504,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8721260656161199,0.8721260656161199,0.0,11
5,0.11726927757263184,0.0,0.42070960998535156,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8717020175892395,0.8717020175892395,0.0,12
5,0.09351062774658203,0.0,0.478283166885376,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8726542724971633,0.8726542724971633,0.0,10
