,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,1.1664199829101562,0.0,0.04293656349182129,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9575395914620152,0.9575395914620152,0.0,10
1,2.1906228065490723,0.0,0.08270835876464844,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9577594123048668,0.9577594123048668,0.0,7
2,4.216728925704956,0.0,0.15878939628601074,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9577981651376146,0.9577981651376146,0.0,5
3,6.039794683456421,0.0,0.24778056144714355,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.958037147443247,0.958037147443247,0.0,3
4,8.186084032058716,0.0,0.3190915584564209,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9578175149014213,0.9578175149014213,0.0,4
5,9.79496431350708,0.0,0.39907264709472656,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9573590096286108,0.9573590096286108,0.0,11
6,1.1724753379821777,0.0,0.04773736000061035,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9561624971310535,0.9561624971310535,0.0,12
7,2.2206037044525146,0.0,0.08980345726013184,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9575979830391933,0.9575979830391933,0.0,8
8,4.2738893032073975,0.0,0.16320395469665527,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9577981651376146,0.9577981651376146,0.0,5
9,6.254733324050903,0.0,0.225693941116333,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9575979830391933,0.9575979830391933,0.0,8
10,8.048920392990112,0.0,0.3083827495574951,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.958295142071494,0.958295142071494,0.0,1
11,10.132713794708252,0.0,0.3579392433166504,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9580563832225534,0.9580563832225534,0.0,2
