,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.003998756408691406,0.0,0.0010006427764892578,0.0,{},0.8651789865178986,0.8651789865178986,0.0,1
