,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.01220560073852539,0.0,0.0029973983764648438,0.0,{},0.8424001445870233,0.8424001445870233,0.0,1
