n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.013998746871948242,0.0,0.0030012130737304688,0.0,{},0.8444163353812792,0.8444163353812792,0.0,1
25,0.012999534606933594,0.0,0.0030002593994140625,0.0,{},0.8434845472618833,0.8434845472618833,0.0,1
24,0.011997461318969727,0.0,0.00400090217590332,0.0,{},0.8431230797035966,0.8431230797035966,0.0,1
23,0.01220560073852539,0.0,0.0029973983764648438,0.0,{},0.8424001445870233,0.8424001445870233,0.0,1
22,0.01200103759765625,0.0,0.0029981136322021484,0.0,{},0.84221941080788,0.84221941080788,0.0,1
21,0.01100015640258789,0.0,0.0039997100830078125,0.0,{},0.8419625914882083,0.8419625914882083,0.0,1
20,0.010999202728271484,0.0,0.004000425338745117,0.0,{},0.8416772094704501,0.8416772094704501,0.0,1
19,0.011383295059204102,0.0,0.0029993057250976562,0.0,{},0.8410590042468601,0.8410590042468601,0.0,1
18,0.009997367858886719,0.0,0.0030050277709960938,0.0,{},0.8409542743538767,0.8409542743538767,0.0,1
17,0.010009288787841797,0.0,0.002999544143676758,0.0,{},0.8407838887383726,0.8407838887383726,0.0,1
16,0.010000944137573242,0.0,0.003000020980834961,0.0,{},0.8406216118539935,0.8406216118539935,0.0,1
15,0.010363101959228516,0.0,0.0030024051666259766,0.0,{},0.8403179190751445,0.8403179190751445,0.0,1
14,0.009000301361083984,0.0,0.0030002593994140625,0.0,{},0.8400036136959076,0.8400036136959076,0.0,1
13,0.00899958610534668,0.0,0.003000497817993164,0.0,{},0.8395374051319119,0.8395374051319119,0.0,1
12,0.009061574935913086,0.0,0.0029990673065185547,0.0,{},0.8395663956639567,0.8395663956639567,0.0,1
11,0.008285999298095703,0.0,0.0029997825622558594,0.0,{},0.8388612742882964,0.8388612742882964,0.0,1
10,0.00727081298828125,0.0,0.003000020980834961,0.0,{},0.8388903948676244,0.8388903948676244,0.0,1
9,0.008008003234863281,0.0,0.002999544143676758,0.0,{},0.8386513603904908,0.8386513603904908,0.0,1
8,0.0069980621337890625,0.0,0.003000020980834961,0.0,{},0.8387388201282862,0.8387388201282862,0.0,1
7,0.005998373031616211,0.0,0.003000020980834961,0.0,{},0.8380453436907235,0.8380453436907235,0.0,1
6,0.007999658584594727,0.0,0.002000093460083008,0.0,{},0.8375496928080954,0.8375496928080954,0.0,1
5,0.006999969482421875,0.0,0.003000974655151367,0.0,{},0.8368730230456394,0.8368730230456394,0.0,1
4,0.005858182907104492,0.0,0.002996683120727539,0.0,{},0.8370370370370371,0.8370370370370371,0.0,1
3,0.006003618240356445,0.0,0.0029964447021484375,0.0,{},0.8366296396640477,0.8366296396640477,0.0,1
2,0.0059967041015625,0.0,0.0019998550415039062,0.0,{},0.8479070976687755,0.8479070976687755,0.0,1
1,0.005996227264404297,0.0,0.0019998550415039062,0.0,{},0.0,0.0,0.0,1
