,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,1.1989960670471191,0.0,0.054999351501464844,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9595058339052849,0.9595058339052849,0.0,11
1,2.404996633529663,0.0,0.09800052642822266,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9606946983546618,0.9606946983546618,0.0,3
2,4.330995798110962,0.0,0.2090005874633789,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9597989949748744,0.9597989949748744,0.0,7
3,6.2210001945495605,0.0,0.2569997310638428,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.959780621572212,0.959780621572212,0.0,8
4,8.263999223709106,0.0,0.3399999141693115,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9595613433858808,0.9595613433858808,0.0,9
5,9.987999677658081,0.0,0.4330000877380371,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9604752113319626,0.9604752113319626,0.0,4
6,1.2429962158203125,0.0,0.05000114440917969,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9593235831809871,0.9593235831809871,0.0,12
7,2.417996644973755,0.0,0.10399889945983887,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9595243539903956,0.9595243539903956,0.0,10
8,4.672001361846924,0.0,0.1739978790283203,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9598356914650845,0.9598356914650845,0.0,6
9,6.5099992752075195,0.0,0.2500002384185791,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9602739726027398,0.9602739726027398,0.0,5
10,8.571995973587036,0.0,0.32599973678588867,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9612226277372263,0.9612226277372263,0.0,2
11,10.201995611190796,0.0,0.4240000247955322,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9614419347478896,0.9614419347478896,0.0,1
