n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.01565098762512207,0.0,97.09779024124146,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7998579923670897,0.7998579923670897,0.0,8
26,0.029582500457763672,0.0,83.7614905834198,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8140109405329098,0.8140109405329098,0.0,3
26,0.028378963470458984,0.0,111.03871035575867,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.790242099427093,0.790242099427093,0.0,12
26,0.029582500457763672,0.0,108.20490550994873,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8060878335014211,0.8060878335014211,0.0,5
26,0.01565098762512207,0.0,114.66815280914307,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8008595988538683,0.8008595988538683,0.0,7
26,0.018382549285888672,0.0,106.45841956138611,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8185451638689047,0.8185451638689047,0.0,1
26,0.029582500457763672,0.0,111.2368574142456,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7943249427917621,0.7943249427917621,0.0,10
26,0.027381181716918945,0.0,86.4559109210968,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.809146397011934,0.809146397011934,0.0,4
26,0.019446611404418945,0.0,114.20642924308777,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7990314769975788,0.7990314769975788,0.0,9
26,0.018382549285888672,0.0,109.04764938354492,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8141719602755659,0.8141719602755659,0.0,2
26,0.029582500457763672,0.0,113.9380156993866,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7915827996340348,0.7915827996340348,0.0,11
26,0.029582500457763672,0.0,85.20156264305115,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8045243090394963,0.8045243090394963,0.0,6
25,0.14559149742126465,0.0,154.04307866096497,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8046363475491063,0.8046363475491063,0.0,8
25,0.1374375820159912,0.0,150.6584780216217,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8134934652066407,0.8134934652066407,0.0,3
25,0.15358662605285645,0.0,154.32558512687683,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7968215836644184,0.7968215836644184,0.0,12
25,0.08133125305175781,0.0,161.61819505691528,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8099340175953078,0.8099340175953078,0.0,4
25,0.08634710311889648,0.0,171.17922854423523,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.808628219983956,0.808628219983956,0.0,6
25,0.1057271957397461,0.0,148.44697046279907,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8206810925860234,0.8206810925860234,0.0,1
25,0.09135293960571289,0.0,173.32856225967407,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7989752035867875,0.7989752035867875,0.0,10
